Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",4,2,7,11,,,,2.0,1.0,1.0,,1.0,,,,5.0,6.0,1.0,,4.0,,,64.0
26,"Bickley, Mark",15,5,12,27,1,,,6.0,1.0,10.0,5.0,2.0,1.0,,,8.0,19.0,,,1.0,,1.0,74.0
35,"Biglands, Rhett",9,3,2,11,,,25.0,2.0,1.0,5.0,5.0,1.0,3.0,,,5.0,5.0,,1.0,,,,64.0
10,"Bode, Matthew",12,3,15,27,,1.0,,9.0,,4.0,5.0,2.0,,2.0,,10.0,18.0,,1.0,,2.0,1.0,77.0
5,"Burns, Ronnie",3,2,4,7,,1.0,,1.0,,3.0,1.0,,,,,3.0,4.0,,,,1.0,,45.0
2,"Carey, Wayne",5,3,2,7,3,1.0,,,,,,1.0,1.0,,,5.0,2.0,2.0,3.0,3.0,,,96.0
4,"Clarke, Matthew",2,2,3,5,,1.0,14.0,1.0,,,,,,,,2.0,3.0,1.0,1.0,2.0,,2.0,35.0
9,"Edwards, Tyson",10,2,8,18,,,,2.0,1.0,5.0,3.0,1.0,,,,8.0,10.0,,,,5.0,1.0,100.0
21,"Gallagher, James",6,3,10,16,,,,,1.0,1.0,2.0,5.0,1.0,2.0,,7.0,8.0,,,,1.0,,58.0
36,"Goodwin, Simon",13,3,13,26,1,1.0,,3.0,1.0,3.0,2.0,3.0,1.0,,,10.0,15.0,,1.0,,,,100.0
34,"Hart, Ben",12,3,6,18,,,,6.0,4.0,4.0,,2.0,,1.0,,4.0,14.0,,,4.0,1.0,,100.0
18,"Johncock, Graham",9,2,4,13,,,,4.0,5.0,1.0,1.0,3.0,1.0,1.0,,3.0,11.0,,,1.0,,,100.0
40,"Ladhams, Chris",18,5,4,22,2,,,3.0,1.0,3.0,4.0,2.0,1.0,,,8.0,16.0,,1.0,2.0,2.0,,95.0
31,"Marsh, Ben",1,1,,1,,1.0,2.0,,,,,1.0,,1.0,,,1.0,,1.0,1.0,,,37.0
16,"McGregor, Ken",5,4,6,11,,,,1.0,1.0,,,2.0,,1.0,,7.0,4.0,1.0,,3.0,,,100.0
23,"McLeod, Andrew",17,,11,28,3,2.0,1.0,5.0,2.0,6.0,6.0,2.0,1.0,,3.0,11.0,14.0,,,2.0,2.0,,99.0
33,"Reilly, Brent",1,,3,4,,,,,1.0,,,1.0,,1.0,,2.0,1.0,,,,,,60.0
32,"Ricciuto, Mark",17,8,13,30,2,3.0,,3.0,,10.0,8.0,2.0,1.0,1.0,2.0,15.0,15.0,3.0,3.0,1.0,1.0,2.0,97.0
7,"Smart, Nigel",9,4,9,18,,,,4.0,5.0,3.0,1.0,2.0,1.0,,,7.0,11.0,,,5.0,,,98.0
20,"Stenglein, Tyson",9,1,10,19,,,,1.0,,4.0,8.0,2.0,,1.0,,7.0,11.0,,,5.0,,,100.0
19,"Stevens, Mark",8,4,4,12,3,2.0,,2.0,,2.0,,2.0,2.0,,,7.0,4.0,2.0,2.0,,,,100.0
15,"Torney, Jason",3,4,6,9,,,,3.0,2.0,1.0,,1.0,1.0,,,5.0,5.0,1.0,,8.0,,1.0,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,188,64,152,340,15,16.0,42.0,58.0,27.0,66.0,51.0,38.0,15.0,11.0,5.0,139.0,197.0,11.0,14.0,42.0,15.0,8.0,
Opposition,Opposition,171,63,126,297,10,13.0,33.0,32.0,39.0,45.0,28.0,38.0,11.0,15.0,1.0,131.0,169.0,9.0,12.0,44.0,11.0,5.0,
