Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
23,"Atkins, Simon",13,3,10,23,,,,2.0,,,,,1.0,1.0,,,,,,,,,
18,"Cameron, Leon",19,3,3,22,,,,1.0,,,,,2.0,,2.0,,,,,,,,
20,"Coleman, Glenn",16,5,3,19,,,4.0,1.0,,,,,1.0,3.0,,,,,,,,,
4,"Davies, Darren",6,4,1,7,1,1.0,,,,,,,,1.0,,,,,,,,,
12,"Eppelstun, Greg",4,1,1,5,,,,1.0,,,,,,1.0,,,,,,,,,
32,"Foster, Peter",12,5,3,15,,,,1.0,,,,,,1.0,,,,,,,,,
29,"Grant, Chris",7,3,4,11,4,,1.0,3.0,,,,,1.0,,,,,,,,,,
36,"Hannebery, Matt",13,1,4,17,,,,1.0,,,,,1.0,2.0,,,,,,,,,
7,"Hawkins, Doug",16,6,11,27,3,,,,,,,,3.0,1.0,,,,,,,,,
43,"Hogg, Matthew",8,4,4,12,,,,1.0,,,,,4.0,,,,,,,,,,
21,"Kolyniuk, Steven",18,3,4,22,2,2.0,,3.0,,,,,1.0,1.0,,,,,,,,,
39,"Liberatore, Tony",17,,8,25,,,,4.0,,,,,4.0,3.0,,,,,,,,,
11,"McGuinness, Tony",15,3,3,18,,3.0,,1.0,,,,,,2.0,,,,,,,,,
14,"Reynolds, Keenan",9,2,3,12,,1.0,,1.0,,,,,,2.0,,,,,,,,,
47,"Standfield, Barry",5,2,1,6,,,,1.0,,,,,1.0,1.0,,,,,,,,,
16,"Wallace, Terry",15,4,7,22,,2.0,,,,,,,2.0,,,,,,,,,,
24,"Wallis, Stephen",12,1,5,17,,,,3.0,,,,,1.0,2.0,,,,,,,,,
6,"Wigney, Stuart",9,6,2,11,1,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,
28,"Williams, Mark",6,2,3,9,,1.0,,2.0,,,,,4.0,,,,,,,,,,
15,"Wynd, Scott",5,1,1,6,,,4.0,,,,,,1.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,225,59,81,306,11,12.0,9.0,27.0,,,,,29.0,24.0,2.0,,,,,,,,
Opposition,Opposition,246,68,116,362,14,12.0,22.0,36.0,,,,,24.0,29.0,4.0,,,,,,,,
