Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",25y 7d,94 (61-1-32 65.43%),45 (0.48),←,
18,"Betts, Eddie",32y 235d,312 (152-3-157 49.20%),595 (1.91),128 (77-0-51 60.16%),305 (2.38)
16,"Brown, Luke",26y 300d,145 (84-1-60 58.28%),13 (0.09),←,
2,"Crouch, Brad",25y 186d,78 (44-0-34 56.41%),30 (0.38),←,
5,"Crouch, Matt",24y 89d,104 (65-1-38 62.98%),23 (0.22),←,
1,"Greenwood, Hugh",27y 135d,50 (30-1-19 61.00%),36 (0.72),←,
15,"Hartigan, Kyle",27y 254d,97 (61-0-36 62.89%),1 (0.01),←,
4,"Jenkins, Josh",30y 161d,146 (85-1-60 58.56%),295 (2.02),←,
42,"Keath, Alex",27y 180d,29 (16-1-12 56.90%),1 (0.03),←,
8,"Kelly, Jake",24y 179d,70 (40-1-29 57.86%),1 (0.01),←,
3,"Knight, Riley",24y 114d,50 (35-1-14 71.00%),34 (0.68),←,
29,"Laird, Rory",25y 202d,138 (83-1-54 60.51%),12 (0.09),←,
27,"Lynch, Tom",28y 307d,134 (83-1-50 62.31%),185 (1.38),128 (79-1-48 62.11%),181 (1.41)
14,"Mackay, David",30y 359d,215 (128-1-86 59.77%),60 (0.28),←,
30,"Milera, Wayne",21y 308d,55 (34-1-20 62.73%),21 (0.38),←,
44,"Murphy, Lachlan",20y 227d,28 (15-0-13 53.57%),28 (1.00),←,
43,"OBrien, Reilly",23y 333d,17 (10-0-7 58.82%),3 (0.18),←,
11,"Seedsman, Paul",27y 178d,98 (56-1-41 57.65%),49 (0.50),49 (29-1-19 60.20%),32 (0.65)
9,"Sloane, Rory",29y 124d,194 (113-1-80 58.51%),121 (0.62),←,
33,"Smith, Brodie",27y 186d,162 (98-1-63 60.80%),55 (0.34),←,
12,"Talia, Daniel",27y 290d,181 (107-1-73 59.39%),6 (0.03),←,
13,"Walker, Taylor",29y 85d,184 (105-1-78 57.34%),412 (2.24),←,
Totals,Totals,26y 285d,2581 (1505-20-1056 58.31%),2026 (0.78),,
C,"Pyke, Don",50y 226d,88 (55-1-32 63.07%),,←,
