Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
25,"Brown, Nathan",29y 20d,118 (58-0-60 49.15%),30 (0.25),←,
32,"Bruce, Cameron",25y 338d,122 (61-0-61 50.00%),152 (1.25),←,
41,"Carroll, Nathan",24y 318d,17 (4-0-13 23.53%),,←,
36,"Davey, Aaron",22y 85d,42 (24-0-18 57.14%),58 (1.38),←,
35,"Ferguson, Ryan",23y 339d,36 (16-0-20 44.44%),4 (0.11),←,
30,"Godfrey, Simon",24y 320d,72 (33-0-39 45.83%),12 (0.17),←,
18,"Green, Brad",24y 174d,125 (64-0-61 51.20%),183 (1.46),←,
1,"Heffernan, Chris",26y 217d,144 (85-1-58 59.38%),48 (0.33),47 (18-0-29 38.30%),10 (0.21)
4,"Holland, Ben",28y 116d,163 (83-0-80 50.92%),163 (1.00),38 (21-0-17 55.26%),39 (1.03)
16,"Johnstone, Travis",25y 48d,123 (60-0-63 48.78%),94 (0.76),←,
23,"McDonald, James",28y 333d,153 (73-0-80 47.71%),39 (0.25),←,
5,"McLean, Brock",19y 176d,29 (17-0-12 58.62%),11 (0.38),←,
7,"Miller, Brad",22y 59d,60 (29-0-31 48.33%),20 (0.33),←,
22,"Moloney, Brent",21y 218d,44 (23-1-20 53.41%),8 (0.18),21 (11-0-10 52.38%),2 (0.10)
44,"Motlop, Shannon",27y 16d,61 (33-1-27 54.92%),36 (0.59),7 (4-0-3 57.14%),5 (0.71)
8,"Nicholson, Alistair",27y 183d,110 (57-0-53 51.82%),3 (0.03),←,
43,"Rigoni, Guy",31y 38d,107 (55-0-52 51.40%),35 (0.33),←,
24,"Robertson, Russell",26y 283d,167 (82-0-85 49.10%),293 (1.75),←,
31,"Wheatley, Paul",24y 144d,92 (50-0-42 54.35%),26 (0.28),←,
45,"Whelan, Matthew",25y 294d,104 (51-0-53 49.04%),10 (0.10),←,
34,"White, Jeff",28y 196d,207 (101-0-106 48.79%),88 (0.43),175 (88-0-87 50.29%),70 (0.40)
13,"Yze, Adem",27y 347d,233 (106-0-127 45.49%),195 (0.84),←,
Totals,Totals,25y 277d,2329 (1165-3-1161 50.02%),1508 (0.65),,
C,"Daniher, Neale",44y 200d,186 (92-0-94 49.46%),,←,
