Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
18,"Cameron, Jeremy",24y 21d,98 (36-0-62 36.73%),252 (2.57),←,
35,"Corr, Aidan",22y 340d,39 (13-0-26 33.33%),1 (0.03),←,
1,"Davis, Phil",26y 235d,102 (45-0-57 44.12%),6 (0.06),84 (34-0-50 40.48%),5 (0.06)
4,"Greene, Toby",23y 209d,103 (38-0-65 36.89%),95 (0.92),←,
19,"Haynes, Nick",24y 339d,67 (29-0-38 43.28%),6 (0.09),←,
2,"Hopper, Jacob",20y 75d,14 (11-0-3 78.57%),7 (0.50),←,
17,"Johnson, Steve",33y 292d,279 (197-3-79 71.15%),501 (1.80),26 (19-0-7 73.08%),49 (1.88)
22,"Kelly, Josh",22y 69d,65 (34-0-31 52.31%),38 (0.58),←,
40,"Kennedy, Adam",24y 284d,81 (25-0-56 30.86%),6 (0.07),←,
15,"Kennedy, Matthew",20y 16d,6 (4-0-2 66.67%),4 (0.67),←,
37,"Lobb, Rory",24y 72d,40 (24-0-16 60.00%),43 (1.08),←,
41,"Mumford, Shane",30y 291d,156 (102-2-52 66.03%),47 (0.30),56 (33-0-23 58.93%),8 (0.14)
12,"Patton, Jonathon",23y 337d,58 (26-0-32 44.83%),83 (1.43),←,
50,"Reid, Sam",27y 166d,34 (16-0-18 47.06%),16 (0.47),24 (10-0-14 41.67%),15 (0.63)
9,"Scully, Tom",25y 342d,132 (50-1-81 38.26%),59 (0.45),101 (37-0-64 36.63%),53 (0.52)
23,"Shaw, Heath",31y 146d,242 (148-2-92 61.57%),39 (0.16),69 (38-0-31 55.07%),2 (0.03)
5,"Shiel, Dylan",24y 44d,92 (35-0-57 38.04%),48 (0.52),←,
10,"Smith, Devon",23y 337d,98 (33-0-65 33.67%),93 (0.95),←,
20,"Tomlinson, Adam",23y 255d,72 (22-0-50 30.56%),19 (0.26),←,
8,"Ward, Callan",27y 12d,172 (72-0-100 41.86%),87 (0.51),112 (40-0-72 35.71%),54 (0.48)
29,"Williams, Zac",22y 214d,58 (28-0-30 48.28%),14 (0.24),←,
16,"Wilson, Nathan",24y 105d,57 (29-0-28 50.88%),13 (0.23),←,
Totals,Totals,25y 42d,2065 (1017-8-1040 49.25%),1477 (0.72),,
C,"Cameron, Leon",44y 232d,73 (38-0-35 52.05%),,←,
