Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Alvin, Tom",30y 67d,166 (95-1-70 57.53%),58 (0.35),←,
25,"Athorn, Mark",24y 233d,65 (27-1-37 42.31%),13 (0.20),12 (8-0-4 66.67%),2 (0.17)
21,"Bradley, Craig",28y 248d,150 (87-1-62 58.33%),106 (0.71),←,
20,"Brown, Fraser",21y 314d,35 (13-0-22 37.14%),10 (0.29),←,
34,"De Iulio, Ron",20y 73d,13 (8-0-5 61.54%),20 (1.54),←,
35,"Dean, Peter",27y 110d,139 (83-1-55 60.07%),15 (0.11),←,
6,"Dorotich, Jon",30y 61d,116 (63-1-52 54.74%),86 (0.74),←,
12,"Gleeson, Adrian",25y 58d,114 (68-1-45 60.09%),108 (0.95),←,
13,"Hanna, Mil",26y 83d,100 (50-1-49 50.50%),46 (0.46),←,
55,"Heaver, Brent",21y 12d,13 (9-0-4 69.23%),15 (1.15),1 (0-0-1 0.00%),3 (3.00)
33,"Hogg, Matthew",23y 189d,72 (31-2-39 44.44%),8 (0.11),13 (7-0-6 53.85%),4 (0.31)
28,"Kernahan, David",26y 352d,49 (22-0-27 44.90%),8 (0.16),←,
4,"Kernahan, Stephen",28y 300d,150 (88-1-61 59.00%),414 (2.76),←,
43,"Koutoufides, Anthony",19y 161d,3 (1-0-2 33.33%),1 (0.33),←,
44,"Madden, Justin",31y 27d,232 (139-1-92 60.13%),147 (0.63),187 (109-1-77 58.56%),127 (0.68)
27,"OSullivan, Luke",24y 91d,30 (13-0-17 43.33%),23 (0.77),←,
14,"Sexton, Michael",21y 114d,30 (14-0-16 46.67%),2 (0.07),←,
11,"Spalding, Earl",27y 108d,123 (78-0-45 63.41%),78 (0.63),14 (8-0-6 57.14%),15 (1.07)
38,"Welsh, Rohan",21y 264d,7 (3-0-4 42.86%),16 (2.29),←,
2,"Williams, Greg",28y 271d,150 (80-0-70 53.33%),130 (0.87),9 (4-0-5 44.44%),2 (0.22)
Totals,Totals,25y 157d,1757 (972-11-774 55.32%),1304 (0.74),,
C,"Parkin, David",49y 289d,319 (182-1-136 57.21%),,156 (95-1-60 61.22%),
