Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
18,"Cameron, Leon",26y 233d,160 (86-2-72 54.38%),63 (0.39),←,
43,"Contessa, Adam",22y 115d,6 (4-0-2 66.67%),,←,
12,"Cook, James",25y 106d,59 (36-0-23 61.02%),107 (1.81),34 (20-0-14 58.82%),72 (2.12)
16,"Croft, Matthew",26y 56d,91 (52-2-37 58.24%),43 (0.47),←,
11,"Curley, Todd",26y 99d,60 (29-1-30 49.17%),32 (0.53),57 (27-1-29 48.25%),31 (0.54)
14,"Darcy, Luke",23y 285d,76 (39-1-36 51.97%),53 (0.70),←,
21,"Dent, Matthew",27y 96d,91 (33-0-58 36.26%),18 (0.20),44 (29-0-15 65.91%),9 (0.20)
28,"Dimattina, Paul",24y 152d,50 (29-0-21 58.00%),17 (0.34),←,
32,"Ellis, Craig",23y 323d,61 (32-0-29 52.46%),4 (0.07),←,
4,"Garlick, Simon",24y 13d,73 (42-0-31 57.53%),38 (0.52),29 (18-0-11 62.07%),11 (0.38)
3,"Grant, Chris",26y 131d,194 (102-3-89 53.35%),361 (1.86),←,
9,"Hudson, Paul",28y 277d,182 (108-0-74 59.34%),368 (2.02),48 (28-0-20 58.33%),104 (2.17)
6,"Johnson, Brad",22y 279d,105 (52-2-51 50.48%),85 (0.81),←,
39,"Liberatore, Tony",33y 71d,211 (111-3-97 53.32%),89 (0.42),←,
13,"Mahoney, Josh",21y 174d,24 (8-0-16 33.33%),8 (0.33),5 (2-0-3 40.00%),
10,"Montgomery, Brett",25y 326d,41 (27-0-14 65.85%),41 (1.00),←,
29,"Powell, Stephen",22y 228d,11 (6-0-5 54.55%),6 (0.55),←,
5,"Smith, Rohan",25y 327d,128 (68-2-58 53.91%),100 (0.78),←,
8,"Southern, Daniel",24y 112d,84 (44-1-39 52.98%),22 (0.26),←,
7,"West, Scott",24y 160d,131 (68-1-62 52.29%),50 (0.38),←,
1,"Winmar, Nicky",33y 210d,235 (108-1-126 46.17%),291 (1.24),5 (2-0-3 40.00%),8 (1.60)
15,"Wynd, Scott",29y 88d,197 (100-3-94 51.52%),28 (0.14),←,
Totals,Totals,25y 308d,2270 (1184-22-1064 52.16%),1824 (0.80),,
C,"Wallace, Terry",40y 131d,63 (36-0-27 57.14%),,←,
