Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
26,"Brown, Gavin",30y 276d,212 (105-5-102 50.71%),147 (0.69),←,
5,"Buckley, Nathan",25y 337d,121 (46-2-73 38.84%),121 (1.00),101 (42-2-57 42.57%),100 (0.99)
17,"Burns, Scott",23y 187d,62 (26-1-35 42.74%),18 (0.29),←,
28,"Crosisca, Gavin",29y 286d,216 (116-5-95 54.86%),61 (0.28),←,
39,"Crow, Scott",24y 192d,62 (25-0-37 40.32%),26 (0.42),49 (19-0-30 38.78%),24 (0.49)
24,"Curran, Chris",23y 329d,34 (16-2-16 50.00%),14 (0.41),←,
43,"Godden, Luke",19y 280d,15 (5-0-10 33.33%),,←,
25,"Mangin, Stuart",21y 140d,2 (0-0-2 0.00%),,←,
27,"McDonald, Alex",28y 135d,99 (48-0-51 48.48%),43 (0.43),53 (22-0-31 41.51%),19 (0.36)
1,"Monkhorst, Damian",28y 311d,185 (102-4-79 56.22%),39 (0.21),←,
44,"Osborne, Richard",34y 12d,280 (116-2-162 41.79%),573 (2.05),26 (11-0-15 42.31%),25 (0.96)
6,"Patterson, Stephen",27y 175d,70 (30-1-39 43.57%),65 (0.93),←,
35,"Prestigiacomo, Simon",20y 148d,23 (8-0-15 34.78%),,←,
46,"Raso, Frankie",18y 289d,5 (1-0-4 20.00%),,←,
36,"Rocca, Saverio",24y 220d,124 (60-2-62 49.19%),437 (3.52),←,
29,"Russell, Scott",28y 52d,181 (97-3-81 54.42%),106 (0.59),←,
12,"Schauble, Andrew",21y 223d,58 (23-0-35 39.66%),10 (0.17),←,
20,"Tarrant, Chris",17y 283d,6 (3-0-3 50.00%),2 (0.33),←,
16,"Wasley, James",18y 344d,2 (0-0-2 0.00%),,←,
14,"Watson, Shane",24y 131d,122 (57-1-64 47.13%),89 (0.73),←,
10,"Williams, Paul",25y 86d,147 (70-2-75 48.30%),182 (1.24),←,
19,"Wright, Graham",30y 22d,196 (110-4-82 57.14%),107 (0.55),←,
Totals,Totals,24y 335d,2222 (1064-34-1124 47.88%),2040 (0.92),,
C,"Shaw, Tony",37y 340d,58 (24-0-34 41.38%),,←,
