Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Bird, Craig",9,3,15,24,,,,1.0,2.0,3.0,2.0,1.0,1.0,,,10.0,13.0,,,3.0,,,81.0
7,"Cunningham, Harry",4,3,7,11,4.0,,,2.0,,,1.0,1.0,,,,4.0,8.0,1.0,3.0,2.0,,,85.0
19,"Derickx, Tom",6,1,3,9,,,26.0,2.0,,3.0,1.0,3.0,1.0,2.0,,3.0,6.0,1.0,,3.0,,1.0,90.0
23,"Franklin, Lance",8,1,3,11,3.0,2.0,,3.0,,3.0,,4.0,,3.0,,5.0,8.0,1.0,1.0,4.0,,1.0,84.0
37,"Goodes, Adam",9,5,4,13,,3.0,,,,2.0,1.0,3.0,1.0,2.0,,4.0,9.0,,1.0,1.0,,1.0,83.0
39,"Grundy, Heath",9,6,7,16,,,,,3.0,1.0,,3.0,,3.0,,4.0,12.0,1.0,,6.0,3.0,,100.0
4,"Hannebery, Dan",15,7,15,30,,,,3.0,,5.0,6.0,2.0,1.0,1.0,,15.0,16.0,1.0,,2.0,,4.0,77.0
15,"Jack, Kieren",18,3,13,31,,1.0,,4.0,5.0,6.0,4.0,2.0,,,2.0,13.0,19.0,,,2.0,,2.0,89.0
32,"Jetta, Lewis",11,3,7,18,2.0,,,,,6.0,3.0,1.0,,1.0,,2.0,16.0,,,1.0,4.0,,85.0
12,"Kennedy, Josh",9,3,19,28,2.0,,,4.0,,3.0,8.0,1.0,1.0,,3.0,13.0,15.0,,1.0,,,1.0,85.0
11,"Laidler, Jeremy",5,4,5,10,,,,2.0,2.0,,,2.0,,,,4.0,7.0,,,3.0,,,84.0
44 ↑,"Lloyd, Jake",4,4,2,6,1.0,,,,,1.0,,,,,,,6.0,,1.0,2.0,,,25.0
9,"Malceski, Nick",16,3,8,24,,,,4.0,4.0,3.0,1.0,,1.0,,,4.0,20.0,,,2.0,3.0,,85.0
21,"McGlynn, Ben",10,1,12,22,,1.0,,9.0,1.0,4.0,7.0,4.0,2.0,1.0,,12.0,11.0,,,3.0,,1.0,76.0
3,"McVeigh, Jarrad",16,4,10,26,,,,3.0,2.0,3.0,,3.0,,,,10.0,16.0,1.0,,2.0,1.0,4.0,90.0
26,"Parker, Luke",7,7,15,22,2.0,,1.0,4.0,2.0,1.0,,2.0,,1.0,,7.0,16.0,1.0,2.0,2.0,,1.0,82.0
24,"Rampe, Dane",11,7,7,18,,,,2.0,5.0,1.0,,2.0,,1.0,,4.0,13.0,1.0,,5.0,1.0,,83.0
20,"Reid, Sam",5,3,6,11,3.0,,2.0,,,1.0,2.0,4.0,,1.0,,4.0,7.0,1.0,3.0,2.0,,,84.0
25,"Richards, Ted",9,7,5,14,,,,3.0,5.0,,,1.0,1.0,,,5.0,9.0,1.0,,5.0,,,97.0
2,"Shaw, Rhyce",18,4,6,24,,,,,2.0,4.0,2.0,4.0,,1.0,,4.0,18.0,,,3.0,4.0,,81.0
40,"Smith, Nick",6,4,4,10,,,,4.0,1.0,1.0,,1.0,1.0,,,5.0,5.0,1.0,,2.0,1.0,,91.0
8 ↓,"Tippett, Kurt",3,3,3,6,,,2.0,1.0,,2.0,,3.0,,1.0,,7.0,,3.0,1.0,3.0,,,63.0
Totals,Totals,208,86,176,384,17.0,7.0,31.0,51.0,34.0,53.0,38.0,47.0,10.0,18.0,5.0,139.0,250.0,14.0,13.0,58.0,17.0,16.0,
Opposition,Opposition,207,93,148,355,10.0,14.0,53.0,61.0,32.0,48.0,41.0,35.0,18.0,10.0,1.0,130.0,221.0,9.0,13.0,43.0,9.0,8.0,
