Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Boak, Travis",8,3,8,16,,,,4.0,,3.0,3.0,,,,,6.0,10.0,,,1.0,3.0,,62.0
20,"Brogan, Dean",6,13,14,20,,2.0,18.0,2.0,,2.0,1.0,1.0,3.0,1.0,,5.0,16.0,,1.0,8.0,,,86.0
7,"Burgoyne, Peter",22,8,14,36,,,,,6.0,3.0,,3.0,,1.0,,7.0,27.0,1.0,,,12.0,1.0,79.0
8,"Burgoyne, Shaun",12,1,5,17,4,,,1.0,2.0,5.0,4.0,3.0,,,2.0,4.0,11.0,,,1.0,1.0,1.0,79.0
27,"Carlile, Alipate",8,5,9,17,,,,,2.0,1.0,,1.0,1.0,,,6.0,11.0,,,3.0,6.0,,75.0
25,"Cassisi, Domenic",15,7,15,30,,1.0,,4.0,2.0,3.0,4.0,2.0,,,,8.0,22.0,,1.0,2.0,,1.0,81.0
30,"Chaplin, Troy",10,8,11,21,1,,,4.0,2.0,2.0,,3.0,1.0,1.0,,4.0,17.0,,,8.0,2.0,,82.0
35,"Cornes, Chad",17,11,5,22,6,2.0,,3.0,2.0,1.0,,1.0,,,3.0,5.0,17.0,2.0,6.0,1.0,,,87.0
18,"Cornes, Kane",12,9,17,29,1,,,1.0,2.0,2.0,2.0,2.0,1.0,2.0,,7.0,22.0,,1.0,1.0,6.0,1.0,87.0
33,"Ebert, Brett",17,9,2,19,6,1.0,,2.0,,5.0,,2.0,,,,4.0,15.0,,6.0,1.0,,1.0,90.0
29,"Krakouer, Nathan",7,3,4,11,,,,2.0,1.0,3.0,1.0,2.0,1.0,,,5.0,6.0,,,,1.0,2.0,62.0
5,"Lade, Brendon",13,7,4,17,1,1.0,22.0,2.0,1.0,4.0,2.0,3.0,1.0,2.0,,4.0,13.0,,1.0,1.0,2.0,2.0,98.0
12,"Lonie, Nathan",13,4,8,21,,2.0,,4.0,2.0,,1.0,3.0,,1.0,,3.0,18.0,,,1.0,4.0,,82.0
4,"Motlop, Daniel",8,6,1,9,2,1.0,,1.0,,4.0,,3.0,,1.0,,2.0,6.0,1.0,3.0,1.0,,3.0,74.0
16,"Pearce, Danyle",13,5,7,20,,,,2.0,1.0,3.0,3.0,2.0,,,,6.0,15.0,,1.0,2.0,6.0,2.0,95.0
36,"Pettigrew, Michael",6,5,8,14,,,,,1.0,5.0,1.0,1.0,,1.0,,5.0,8.0,,,7.0,13.0,1.0,92.0
15,"Rodan, David",7,1,3,10,3,,,4.0,,4.0,5.0,1.0,2.0,1.0,,6.0,5.0,,,1.0,3.0,,83.0
9,"Surjan, Jacob",11,7,13,24,,,,,2.0,2.0,,2.0,,,,6.0,17.0,,,2.0,2.0,1.0,80.0
6,"Thomson, Adam",5,3,11,16,,,,1.0,,2.0,5.0,4.0,,,,8.0,8.0,,,3.0,1.0,,67.0
28,"Thurstans, Toby",10,3,6,16,,,,6.0,6.0,1.0,,3.0,1.0,2.0,,3.0,14.0,,,8.0,4.0,,100.0
39,"Westhoff, Justin",6,5,4,10,1,2.0,,6.0,,3.0,,1.0,2.0,,,8.0,3.0,3.0,3.0,,,1.0,88.0
21,"Wilson, Michael",15,6,9,24,,,1.0,2.0,5.0,2.0,,3.0,1.0,1.0,1.0,3.0,20.0,,,1.0,4.0,,71.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,241,129,178,419,25,13.0,41.0,51.0,37.0,60.0,32.0,46.0,14.0,14.0,6.0,115.0,301.0,7.0,23.0,53.0,70.0,17.0,
Opposition,Opposition,170,90,154,324,11,8.0,21.0,53.0,30.0,52.0,28.0,43.0,14.0,14.0,,101.0,230.0,7.0,11.0,31.0,18.0,8.0,
