Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
18,"Bishop, Matthew",24y 5d,13 (7-0-6 53.85%),3 (0.23),←,
19,"Chisholm, Scott",26y 49d,75 (29-0-46 38.67%),27 (0.36),12 (5-0-7 41.67%),2 (0.17)
8,"Farmer, Jeff",22y 22d,78 (30-0-48 38.46%),149 (1.91),←,
4,"Grgic, Brent",19y 281d,37 (16-0-21 43.24%),20 (0.54),←,
15,"Hopgood, Paul",25y 360d,106 (44-0-62 41.51%),10 (0.09),←,
27,"Ingerson, Anthony",29y 276d,117 (47-0-70 40.17%),40 (0.34),80 (31-0-49 38.75%),15 (0.19)
16,"Johnstone, Travis",18y 364d,24 (10-0-14 41.67%),20 (0.83),←,
7,"Kowal, Darren",27y 28d,103 (49-0-54 47.57%),46 (0.45),←,
36,"Leoncelli, Andrew",24y 364d,58 (25-0-33 43.10%),16 (0.28),←,
23,"McDonald, James",22y 284d,37 (19-0-18 51.35%),17 (0.46),←,
9,"Neitz, David",24y 175d,132 (59-0-73 44.70%),198 (1.50),←,
44,"Nicholson, Alistair",21y 134d,14 (5-0-9 35.71%),,←,
43,"Rigoni, Guy",24y 354d,40 (22-0-18 55.00%),11 (0.28),←,
5,"Schwarz, David",26y 357d,108 (47-1-60 43.98%),169 (1.56),←,
10,"Seecamp, Marcus",26y 354d,133 (51-0-82 38.35%),17 (0.13),82 (33-0-49 40.24%),7 (0.09)
1,"Shanahan, Jamie",31y 222d,156 (82-1-73 52.88%),,31 (18-0-13 58.06%),
12,"Viney, Todd",33y 108d,229 (110-1-118 48.25%),89 (0.39),←,
42,"Walsh, Peter",22y 357d,13 (5-0-8 38.46%),,←,
26,"Ward, Daniel",22y 7d,16 (5-0-11 31.25%),2 (0.13),←,
34,"White, Jeff",22y 147d,70 (34-0-36 48.57%),41 (0.59),38 (21-0-17 55.26%),23 (0.61)
22,"Woewodin, Shane",23y 4d,63 (26-0-37 41.27%),21 (0.33),←,
13,"Yze, Adem",21y 298d,88 (36-0-52 40.91%),36 (0.41),←,
Totals,Totals,24y 257d,1710 (758-3-949 44.33%),932 (0.55),,
C,"Daniher, Neale",38y 151d,41 (22-0-19 53.66%),,←,
