Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
39,"Aarts, Jake",7,4,7,14,2,,,2.0,,4.0,,2.0,2.0,,,5.0,9.0,,1.0,1.0,,1.0,78.0
7,"Baker, Liam",18,6,8,26,,,,1.0,7.0,1.0,,4.0,1.0,1.0,2.0,7.0,18.0,,,1.0,,,75.0
21,"Balta, Noah",8,6,2,10,,,,3.0,4.0,,,3.0,,,,5.0,6.0,2.0,,4.0,,,95.0
29,"Bolton, Shai",13,3,11,24,1,,,3.0,2.0,5.0,6.0,4.0,,,,7.0,18.0,,,,,2.0,89.0
35,"Broad, Nathan",5,3,2,7,,,,,2.0,1.0,,,,,,2.0,5.0,1.0,,1.0,1.0,,99.0
11,"Castagna, Jason",11,6,1,12,,1.0,,2.0,1.0,2.0,,3.0,,,,2.0,11.0,,2.0,3.0,,,85.0
41,"Chol, Mabior",3,1,2,5,,1.0,9.0,3.0,,1.0,,,1.0,,,3.0,3.0,,,2.0,,,65.0
9,"Cotchin, Trent",6,2,9,15,,,,5.0,,1.0,3.0,4.0,1.0,1.0,,7.0,9.0,,,1.0,,,72.0
43,"Eggmolesse-Smith, Derek",6,1,2,8,,,,1.0,2.0,2.0,,2.0,,,,2.0,4.0,,,1.0,,,76.0
2,"Grimes, Dylan",3,4,2,5,,,,2.0,,1.0,,,,,,2.0,3.0,2.0,,3.0,,,82.0
13,"Higgins, Jack",4,1,2,6,1,,,1.0,,,,2.0,,,,3.0,3.0,,1.0,,,,83.0
23,"Lambert, Kane",8,3,7,15,,,,1.0,,1.0,,1.0,1.0,1.0,,5.0,11.0,,,,,2.0,88.0
19,"Lynch, Tom",7,3,4,11,3,2.0,,2.0,,1.0,,2.0,1.0,1.0,,8.0,2.0,3.0,1.0,,,1.0,82.0
4,"Martin, Dustin",16,4,8,24,,1.0,,1.0,,9.0,4.0,3.0,,,3.0,10.0,13.0,1.0,,1.0,1.0,3.0,92.0
33,"McIntosh, Kamdyn",8,6,7,15,,,,1.0,1.0,3.0,,1.0,,1.0,,3.0,12.0,,,1.0,2.0,,81.0
50,"Pickett, Marlion",5,3,9,14,1,,,5.0,,2.0,1.0,4.0,,1.0,,5.0,10.0,1.0,1.0,,,,86.0
8,"Riewoldt, Jack",9,4,1,10,4,1.0,,,,4.0,,1.0,2.0,,,4.0,5.0,1.0,4.0,,,,89.0
5,"Ross, Jack",7,4,5,12,,,,1.0,,1.0,1.0,2.0,,2.0,,3.0,10.0,,,1.0,,,69.0
15,"Short, Jayden",16,4,7,23,,,,,7.0,2.0,,1.0,,1.0,,5.0,11.0,,,2.0,1.0,,81.0
20,"Soldo, Ivan",5,1,1,6,,,14.0,2.0,2.0,,1.0,8.0,,4.0,,3.0,1.0,1.0,,2.0,,,66.0
44,"Stack, Sydney",6,3,10,16,,1.0,,2.0,1.0,2.0,4.0,4.0,1.0,2.0,,8.0,7.0,,2.0,,,,72.0
1,"Vlastuin, Nick",12,8,5,17,,,,1.0,6.0,1.0,,5.0,1.0,2.0,,4.0,12.0,1.0,,1.0,,,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,183,80,112,295,12,10.0,23.0,39.0,35.0,44.0,20.0,56.0,11.0,17.0,5.0,103.0,183.0,13.0,12.0,25.0,5.0,9.0,
Opposition,Opposition,211,119,87,298,4,17.0,23.0,34.0,31.0,40.0,29.0,34.0,17.0,11.0,1.0,97.0,199.0,8.0,8.0,32.0,1.0,1.0,
