Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
41,"Bentley, Greg",20y 41d,10 (6-0-4 60.00%),4 (0.40),←,
20,"Brogan, Dean",28y 157d,88 (60-1-27 68.75%),31 (0.35),←,
7,"Burgoyne, Peter",29y 111d,191 (109-3-79 57.85%),181 (0.95),←,
8,"Burgoyne, Shaun",24y 211d,112 (77-0-35 68.75%),115 (1.03),←,
25,"Cassisi, Domenic",24y 240d,90 (58-1-31 65.00%),37 (0.41),←,
35,"Cornes, Chad",27y 189d,168 (105-1-62 62.80%),132 (0.79),←,
18,"Cornes, Kane",24y 135d,123 (78-1-44 63.82%),55 (0.45),←,
33,"Ebert, Brett",23y 183d,62 (32-1-29 52.42%),78 (1.26),←,
5,"Lade, Brendon",30y 314d,178 (101-3-74 57.58%),148 (0.83),←,
12,"Lonie, Nathan",24y 77d,89 (32-0-57 35.96%),44 (0.49),25 (12-0-13 48.00%),9 (0.36)
22,"Mahoney, Josh",29y 201d,96 (48-0-48 50.00%),87 (0.91),66 (38-0-28 57.58%),77 (1.17)
4,"Motlop, Daniel",25y 65d,62 (25-1-36 41.13%),68 (1.10),15 (5-0-10 33.33%),15 (1.00)
16,"Pearce, Danyle",21y 43d,34 (16-0-18 47.06%),27 (0.79),←,
36,"Pettigrew, Michael",22y 65d,39 (19-0-20 48.72%),22 (0.56),←,
15,"Rodan, David",23y 224d,73 (25-0-48 34.25%),53 (0.73),8 (6-0-2 75.00%),10 (1.25)
3,"Salopek, Steven",21y 333d,53 (30-0-23 56.60%),27 (0.51),←,
23,"Symes, Brad",22y 74d,16 (7-0-9 43.75%),2 (0.13),←,
32,"Thomas, Matt",20y 82d,11 (4-0-7 36.36%),4 (0.36),←,
28,"Thurstans, Toby",26y 279d,66 (42-1-23 64.39%),50 (0.76),←,
1,"Tredrea, Warren",28y 147d,196 (117-2-77 60.20%),433 (2.21),←,
2,"Wakelin, Darryl",32y 282d,253 (141-2-110 56.13%),12 (0.05),138 (88-1-49 64.13%),4 (0.03)
24,"White, Damon",23y 277d,44 (23-1-20 53.41%),41 (0.93),←,
Totals,Totals,25y 87d,2054 (1155-18-881 56.23%),1651 (0.80),,
C,"Williams, Mark",48y 272d,197 (118-2-77 60.41%),,←,
