Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Bassett, Scott",8,8,5,13,,,,2.0,4.0,,1.0,,2.0,2.0,,4.0,8.0,1.0,,1.0,,,
19,"Bishop, Matthew",10,3,1,11,,,1.0,,4.0,1.0,,,,,,6.0,5.0,,,1.0,,,
42,"Brogan, Dean",3,2,3,6,1,,10.0,2.0,,,,1.0,,,,1.0,5.0,1.0,1.0,3.0,,,
7,"Burgoyne, Peter",15,7,4,19,3,,,2.0,1.0,6.0,1.0,,1.0,1.0,,5.0,12.0,,,1.0,,,
25,"Carr, Josh",7,3,1,8,,,,2.0,2.0,1.0,2.0,,2.0,,,3.0,5.0,,,2.0,,,
12,"Cockatoo-Collins, Che",16,6,6,22,,1.0,,2.0,1.0,7.0,2.0,2.0,,2.0,,8.0,15.0,1.0,1.0,4.0,1.0,,
35,"Cornes, Chad",7,1,3,10,,1.0,1.0,,,1.0,,,2.0,1.0,,4.0,5.0,,,,,,
17,"Dew, Stuart",6,1,4,10,,,,,1.0,2.0,1.0,,,,,5.0,4.0,,1.0,2.0,,,
8,"Francis, Fabian",12,3,3,15,,,,,3.0,2.0,,,,1.0,,2.0,7.0,,,1.0,,,
10,"Francou, Josh",10,1,9,19,1,1.0,,5.0,1.0,3.0,8.0,,,1.0,,7.0,11.0,,,1.0,,,
34,"Guerra, Brent",6,2,2,8,1,,,2.0,,1.0,,1.0,1.0,4.0,,2.0,5.0,,,,,,
38,"James, Roger",9,6,6,15,,,,,,3.0,1.0,2.0,,,,3.0,12.0,,,,,,
29,"Kingsley, Adam",16,9,6,22,,,,1.0,5.0,2.0,2.0,1.0,,,,10.0,12.0,2.0,,2.0,,,
33,"Mead, Darren",7,7,5,12,,,,3.0,5.0,1.0,,,1.0,1.0,,1.0,10.0,,,4.0,,,
3,"Montgomery, Brett",11,9,9,20,,,,,6.0,1.0,2.0,,2.0,1.0,,7.0,12.0,1.0,,1.0,,,
26,"Murray, Derek",7,1,1,8,,1.0,,,,3.0,2.0,,2.0,,,4.0,3.0,,,,,,
1,"Primus, Matthew",5,6,5,10,,,21.0,5.0,,2.0,3.0,,,3.0,,6.0,5.0,1.0,,1.0,,,
6,"Schofield, Jarrad",14,4,8,22,,,,3.0,2.0,2.0,3.0,,1.0,,,8.0,10.0,,,1.0,,,
36,"Stevens, Nick",16,4,7,23,,,,,3.0,2.0,,3.0,1.0,1.0,,4.0,20.0,,,,,,
16,"Tredrea, Warren",12,6,2,14,2,1.0,,,,3.0,,,2.0,1.0,,5.0,9.0,1.0,2.0,1.0,,,
2,"Wakelin, Darryl",1,1,3,4,,,,,1.0,,,,,1.0,,2.0,2.0,1.0,,1.0,,,
4,"Wanganeen, Gavin",7,2,2,9,,,,,6.0,,,,,1.0,,4.0,3.0,,,,2.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,92,95,300,8,8.0,33.0,29.0,45.0,43.0,28.0,10.0,17.0,21.0,,101.0,180.0,9.0,5.0,27.0,3.0,,
Opposition,Opposition,200,94,111,311,12,16.0,34.0,35.0,29.0,60.0,40.0,14.0,21.0,17.0,,125.0,181.0,16.0,13.0,40.0,11.0,,
