Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Bartlett, Trent",7,6,5,12,2,2.0,,,,2.0,,1.0,,3.0,,8.0,4.0,5.0,4.0,,,,
17,"Brown, Nathan",19,7,9,28,1,1.0,,,1.0,8.0,6.0,2.0,,2.0,,6.0,23.0,2.0,,1.0,3.0,,
26,"Cox, Simon",7,3,5,12,1,,,,2.0,1.0,,1.0,,,,3.0,9.0,,,1.0,,,
16,"Croft, Matthew",4,3,2,6,1,,,2.0,,,,2.0,1.0,1.0,,2.0,5.0,,1.0,,,,
11,"Curley, Todd",4,6,7,11,,,,2.0,4.0,1.0,1.0,1.0,,,,2.0,9.0,1.0,,2.0,,,
14,"Darcy, Luke",8,7,11,19,,,22.0,1.0,4.0,2.0,4.0,2.0,1.0,1.0,,10.0,11.0,,1.0,2.0,,,
28,"Dimattina, Paul",2,1,2,4,,,,,,,,,,1.0,,1.0,3.0,,,,,,
10,"Eagleton, Nathan",11,4,5,16,1,,,2.0,,7.0,1.0,4.0,1.0,1.0,,6.0,9.0,,1.0,1.0,,,
32,"Ellis, Craig",9,1,4,13,,,,1.0,5.0,,1.0,1.0,3.0,1.0,,7.0,6.0,,,1.0,,,
29,"Gilbee, Lindsay",3,4,4,7,,,,1.0,,,1.0,1.0,,,,2.0,4.0,,,,,,
3,"Grant, Chris",7,4,4,11,2,1.0,1.0,6.0,2.0,,2.0,1.0,,1.0,,4.0,7.0,1.0,2.0,,,,
8,"Hahn, Mitch",1,1,3,4,,,,,1.0,,,1.0,2.0,,,3.0,2.0,1.0,,,1.0,,
22,"Harrison, Ben",9,1,2,11,,1.0,,3.0,1.0,5.0,1.0,,1.0,1.0,,3.0,8.0,,,,,,
9,"Hudson, Paul",4,4,3,7,1,,,,1.0,1.0,,,1.0,,,3.0,4.0,,1.0,,,,
25,"Hunter, Kingsley",4,2,1,5,,,,,,,,1.0,1.0,,,2.0,2.0,1.0,,,,,
6,"Johnson, Brad",12,7,10,22,1,3.0,,1.0,2.0,5.0,1.0,2.0,1.0,,,5.0,16.0,1.0,1.0,,,,
2,"Murphy, Robert",7,2,,7,,,,1.0,2.0,1.0,,1.0,2.0,1.0,,3.0,5.0,,1.0,1.0,,,
27,"Penny, Luke",10,4,5,15,,,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,,5.0,10.0,,,2.0,,,
30,"Robbins, Matthew",8,5,8,16,1,,,1.0,2.0,1.0,1.0,1.0,,1.0,,4.0,12.0,,1.0,2.0,,,
36,"Romero, Jose",2,1,7,9,,,,1.0,,1.0,3.0,3.0,,,,3.0,6.0,,,2.0,,,
5,"Smith, Rohan",9,1,3,12,,,,1.0,1.0,4.0,,,,,,1.0,11.0,,,,,,
7,"West, Scott",15,3,22,37,1,,,2.0,,5.0,13.0,4.0,3.0,1.0,,21.0,16.0,,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,162,77,122,284,12,9.0,24.0,26.0,30.0,46.0,38.0,30.0,18.0,16.0,,104.0,182.0,12.0,13.0,16.0,4.0,,
Opposition,Opposition,230,119,111,341,23,15.0,26.0,29.0,32.0,65.0,29.0,25.0,16.0,18.0,6.0,117.0,219.0,12.0,23.0,42.0,21.0,,
