Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
8,"Bianco, Trent",20y 145d,3 (2-0-1 66.67%),1 (0.33),←,
14,"Cameron, Darcy",25y 331d,20 (8-1-11 42.50%),17 (0.85),19 (8-1-10 44.74%),17 (0.89)
25,"Crisp, Jack",27y 255d,166 (82-2-82 50.00%),51 (0.31),148 (75-2-71 51.35%),41 (0.28)
7,"Daicos, Josh",22y 200d,48 (23-1-24 48.96%),24 (0.50),←,
2,"de Goey, Jordan",25y 91d,110 (56-2-52 51.82%),150 (1.36),←,
5,"Elliott, Jamie",28y 297d,127 (74-2-51 59.06%),184 (1.45),←,
32,"Hoskin-Elliott, Will",27y 285d,149 (64-2-83 43.62%),140 (0.94),97 (52-2-43 54.64%),98 (1.01)
15,"Lynch, Max",22y 275d,3 (2-0-1 66.67%),,←,
44,"Madgen, Jack",28y 50d,31 (17-1-13 56.45%),1 (0.03),←,
37,"Maynard, Brayden",24y 267d,129 (63-2-64 49.61%),16 (0.12),←,
16,"Mayne, Chris",32y 224d,240 (133-2-105 55.83%),207 (0.86),68 (38-1-29 56.62%),11 (0.16)
31,"McCreery, Beau",20y 56d,9 (2-0-7 22.22%),11 (1.22),←,
41,"Mihocek, Brody",28y 130d,71 (40-1-30 57.04%),111 (1.56),←,
30,"Moore, Darcy",25y 140d,102 (44-2-56 44.12%),65 (0.64),←,
28,"Murphy, Nathan",21y 181d,9 (5-0-4 55.56%),,←,
9,"Noble, John",24y 81d,35 (17-1-17 50.00%),3 (0.09),←,
10,"Pendlebury, Scott",33y 158d,329 (195-3-131 59.73%),182 (0.55),←,
27,"Poulter, Caleb",18y 245d,7 (3-0-4 42.86%),2 (0.29),←,
3,"Quaynor, Isaac",21y 150d,28 (11-0-17 39.29%),,←,
1,"Rantall, Jay",20y 4d,4 (2-0-2 50.00%),,←,
23,"Roughead, Jordan",30y 223d,191 (93-1-97 48.95%),35 (0.18),53 (30-1-22 57.55%),1 (0.02)
22,"Sidebottom, Steele",30y 163d,255 (153-4-98 60.78%),170 (0.67),←,
24,"Thomas, Josh",29y 256d,115 (68-2-45 60.00%),92 (0.80),←,
Totals,Totals,25y 246d,2181 (1157-29-995 53.05%),1462 (0.67),,
C,"Buckley, Nathan",48y 323d,218 (117-2-99 54.13%),,←,
