Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Berbakov, Peter",9,4,5,14,2,,,,,,,,2.0,2.0,,,,,,,,,
32,"Blumfield, Justin",5,2,3,8,,,,,,,,,1.0,,,,,,,,,,
14,"Calthorpe, David",10,3,10,20,,,,1.0,,,,,1.0,,,,,,,,,,
33,"Caracella, Blake",9,5,5,14,2,2.0,,,,,,,,,,,,,,,,,
9,"Cockatoo-Collins, Che",7,2,2,9,1,,,2.0,,,,,,,,,,,,,,,
23,"Cransberg, Peter",6,2,1,7,3,,,1.0,,,,,1.0,,,,,,,,,,
7,"Daniher, Chris",6,3,14,20,,1.0,,1.0,,,,,,,,,,,,,,,
38,"Denham, Sean",19,4,7,26,,,,1.0,,,,,2.0,1.0,,,,,,,,,
22,"Doolan, Ben",13,4,9,22,,,,3.0,,,,,,1.0,,,,,,,,,
31,"Fletcher, Dustin",10,5,5,15,,,,1.0,,,,,2.0,,,,,,,,,,
39,"Hardwick, Damien",16,3,7,23,,,,1.0,,,,,1.0,1.0,,,,,,,,,
18,"Lloyd, Matthew",8,4,4,12,1,1.0,,1.0,,,,,1.0,,,,,,,,,,
25,"Lucas, Scott",14,12,5,19,3,,,2.0,,,,,1.0,1.0,3.0,,,,,,,,
2,"Mercuri, Mark",13,2,14,27,1,1.0,,,,,,,,1.0,,,,,,,,,
24,"Misiti, Joe",12,7,18,30,,,,1.0,,,,,,1.0,,,,,,,,,
3,"OConnor, Ryan",8,6,9,17,1,5.0,7.0,1.0,,,,,,4.0,2.0,,,,,,,,
10,"ODonnell, Gary",17,1,4,21,,,,,,,,,3.0,2.0,1.0,,,,,,,,
15,"Prior, Michael",18,10,9,27,,,,2.0,,,,,2.0,1.0,,,,,,,,,
12,"Symons, Michael",4,5,1,5,1,1.0,,1.0,,,,,,,,,,,,,,,
21,"Wallis, Dean",2,,1,3,,,,1.0,,,,,,,,,,,,,,,
6,"Wellman, Sean",12,3,2,14,,,,,,,,,2.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,218,87,135,353,15,12.0,7.0,20.0,,,,,19.0,16.0,6.0,,,,,,,,
Opposition,Opposition,180,72,85,265,9,17.0,23.0,40.0,,,,,16.0,19.0,,,,,,,,,
