Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
10,"Brayshaw, Angus",22y 200d,51 (25-0-26 49.02%),23 (0.45),←,
31,"Fritsch, Bayley",21y 234d,17 (11-0-6 64.71%),17 (1.00),←,
17,"Frost, Sam",24y 334d,62 (26-0-36 41.94%),8 (0.13),41 (21-0-20 51.22%),6 (0.15)
36,"Garlett, Jeff",28y 359d,176 (89-1-86 50.85%),309 (1.76),69 (32-0-37 46.38%),126 (1.83)
11,"Gawn, Max",26y 210d,92 (37-0-55 40.22%),48 (0.52),←,
4,"Harmes, James",22y 296d,62 (32-0-30 51.61%),37 (0.60),←,
1,"Hogan, Jesse",23y 166d,69 (31-0-38 44.93%),147 (2.13),←,
39,"Jetta, Neville",28y 166d,134 (48-2-84 36.57%),24 (0.18),←,
2,"Jones, Nathan",30y 189d,257 (78-3-176 30.93%),124 (0.48),←,
24,"Kennedy Harris, Jay",23y 129d,31 (11-0-20 35.48%),12 (0.39),←,
6,"Lewis, Jordan",32y 95d,300 (192-1-107 64.17%),155 (0.52),36 (23-0-13 63.89%),10 (0.28)
28,"McDonald, Oscar",22y 132d,55 (31-0-24 56.36%),,←,
25,"McDonald, Tom",25y 313d,139 (49-0-90 35.25%),71 (0.51),←,
18,"Melksham, Jake",26y 333d,151 (74-1-76 49.34%),100 (0.66),37 (22-0-15 59.46%),43 (1.16)
30,"Neal-Bullen, Alex",22y 200d,52 (27-0-25 51.92%),44 (0.85),←,
13,"Oliver, Clayton",21y 6d,53 (30-0-23 56.60%),19 (0.36),←,
5,"Petracca, Christian",22y 205d,56 (29-0-27 51.79%),50 (0.89),←,
3,"Salem, Christian",23y 13d,63 (27-0-36 42.86%),18 (0.29),←,
44,"Smith, Joel",22y 153d,9 (4-0-5 44.44%),,←,
9,"Spargo, Charlie",18y 245d,11 (9-0-2 81.82%),10 (0.91),←,
12,"Tyson, Dom",25y 50d,100 (35-0-65 35.00%),44 (0.44),87 (34-0-53 39.08%),40 (0.46)
23,"Vince, Bernie",32y 299d,228 (107-0-121 46.93%),113 (0.50),99 (39-0-60 39.39%),33 (0.33)
Totals,Totals,24y 346d,2168 (1002-8-1158 46.22%),1373 (0.63),,
C,"Goodwin, Simon",41y 214d,41 (23-0-18 56.10%),,40 (23-0-17 57.50%),
