St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
2,"Brown, Tony",20y 31d,45 (21-0-24 46.67%),30 (0.67),←,
3,"Burke, Nathan",27y 142d,215 (93-2-120 43.72%),78 (0.36),←,
18,"Cripps, Jason",20y 257d,22 (11-0-11 50.00%),5 (0.23),←,
10,"Everitt, Peter",23y 56d,81 (36-1-44 45.06%),127 (1.57),←,
21,"Gray, Troy",24y 122d,58 (15-1-42 26.72%),26 (0.45),7 (2-0-5 28.57%),2 (0.29)
25,"Hall, Barry",20y 140d,14 (8-0-6 57.14%),10 (0.71),←,
35,"Harvey, Robert",25y 311d,167 (81-2-84 49.10%),97 (0.58),←,
6,"Healy, Daniel",23y 56d,11 (6-0-5 54.55%),5 (0.45),←,
24,"Heatley, Jason",25y 127d,11 (7-0-4 63.64%),34 (3.09),8 (4-0-4 50.00%),26 (3.25)
8,"Hudghton, Max",20y 299d,10 (6-0-4 60.00%),,←,
5,"Jones, Austinn",20y 273d,54 (23-0-31 42.59%),48 (0.89),←,
22,"Lappin, Matthew",21y 131d,28 (11-1-16 41.07%),14 (0.50),←,
23,"Loewe, Stewart",29y 36d,226 (98-1-127 43.58%),452 (2.00),←,
1,"Peckett, Justin",24y 266d,84 (34-1-49 41.07%),2 (0.02),←,
31,"Shanahan, Jamie",29y 204d,113 (54-1-58 48.23%),,←,
13,"Sierakowski, David",22y 181d,44 (19-1-24 44.32%),4 (0.09),←,
4,"Smith, Joel",20y 56d,53 (25-0-28 47.17%),45 (0.85),←,
19,"Sziller, Steven",24y 195d,44 (21-0-23 47.73%),12 (0.27),←,
29,"Thompson, Andrew",24y 250d,11 (6-0-5 54.55%),4 (0.36),←,
15,"Wakelin, Darryl",22y 321d,44 (20-0-24 45.45%),2 (0.05),←,
7,"Winmar, Nicky",31y 276d,196 (85-1-110 43.62%),252 (1.29),←,
Totals,Totals,23y 352d,1531 (680-12-839 44.42%),1247 (0.81),,
C,"Alves, Stan",51y 37d,79 (32-1-46 41.14%),,←,
