Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
12,"Ball, Luke",28y 358d,194 (132-1-61 68.30%),83 (0.43),52 (42-1-9 81.73%),25 (0.48)
11,"Blair, Jarryd",23y 34d,67 (51-1-15 76.87%),58 (0.87),←,
16,"Brown, Nathan",24y 152d,76 (48-1-27 63.82%),7 (0.09),←,
32,"Cloke, Travis",26y 74d,182 (118-2-62 65.38%),306 (1.68),←,
41,"Dwyer, Sam",26y 262d,8 (5-0-3 62.50%),8 (1.00),←,
19,"Elliott, Jamie",20y 270d,23 (16-0-7 69.57%),19 (0.83),←,
18,"Jolly, Darren",31y 193d,233 (137-4-92 59.66%),120 (0.52),67 (51-2-14 77.61%),50 (0.75)
27,"Kennedy, Ben",19y 76d,3 (2-0-1 66.67%),1 (0.33),←,
7,"Krakouer, Andrew",30y 103d,132 (58-0-74 43.94%),148 (1.12),30 (24-0-6 80.00%),46 (1.53)
21,"Lynch, Quinten",30y 114d,217 (122-0-95 56.22%),285 (1.31),8 (5-0-3 62.50%),4 (0.50)
3,"Macaffer, Brent",25y 79d,37 (26-2-9 72.97%),22 (0.59),←,
5,"Maxwell, Nick",29y 349d,183 (118-2-63 65.03%),28 (0.15),←,
8,"Lumumba, Heritier",26y 184d,167 (112-2-53 67.66%),20 (0.12),←,
10,"Pendlebury, Scott",25y 131d,156 (105-2-49 67.95%),104 (0.67),←,
20,"Reid, Ben",24y 19d,81 (55-2-24 69.14%),5 (0.06),←,
2,"Russell, Jordan",26y 193d,122 (56-2-64 46.72%),18 (0.15),6 (4-0-2 66.67%),
40,"Seedsman, Paul",21y 116d,17 (11-0-6 64.71%),5 (0.29),←,
22,"Sidebottom, Steele",22y 136d,93 (69-2-22 75.27%),77 (0.83),←,
36,"Swan, Dane",29y 82d,204 (128-2-74 63.24%),163 (0.80),←,
24,"Thomas, Josh",21y 229d,5 (4-0-1 80.00%),,←,
46,"Williams, Marley",19y 300d,7 (6-0-1 85.71%),1 (0.14),←,
15,"Witts, Jarrod",20y 247d,2 (2-0-0 100.00%),,←,
Totals,Totals,25y 69d,2209 (1381-25-803 62.52%),1478 (0.67),,
C,"Buckley, Nathan",40y 296d,33 (22-0-11 66.67%),,←,
