North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Allison, Brett",6,3,4,10,1,1.0,1.0,2.0,,,,,,,,,,,,,,,
5,"Anderson, Stuart",9,2,10,19,2,,,1.0,,,,,,2.0,,,,,,,,,
14,"Armstrong, Matt",5,,2,7,,,,,,,,,,,,,,,,,,,
26,"Bell, Peter",6,2,3,9,1,,,1.0,,,,,,1.0,,,,,,,,,
12,"Blakey, John",7,3,4,11,,,,,,,,,1.0,3.0,,,,,,,,,
16,"Capuano, Mathew",5,2,5,10,,,5.0,,,,,,3.0,1.0,,,,,,,,,
18,"Carey, Wayne",10,7,5,15,,,,1.0,,,,,,1.0,,,,,,,,,
25,"Daniltchenko, Jason",4,1,4,8,1,,1.0,1.0,,,,,1.0,,,,,,,,,,
6,"Fairley, Ian",4,1,2,6,,,,,,,,,2.0,2.0,,,,,,,,,
34,"King, David",14,3,5,19,1,,,2.0,,,,,1.0,1.0,,,,,,,,,
7,"Laidley, Dani",6,2,4,10,,,,1.0,,,,,1.0,,,,,,,,,,
4,"Martyn, Mick",10,,3,13,,,,,,,,,5.0,,,,,,,,,,
31,"McKernan, Corey",10,7,6,16,,2.0,18.0,,,,,,4.0,2.0,,,,,,,,,
22,"Roberts, Mark",5,1,5,10,,4.0,,,,,,,1.0,1.0,,,,,,,,,
3,"Rock, Anthony",8,4,8,16,2,,,3.0,,,,,,2.0,,,,,,,,,
2,"Schwass, Wayne",13,2,8,21,1,,,5.0,,,,,2.0,2.0,1.0,,,,,,,,
8,"Scott, Robert",6,2,5,11,1,1.0,,2.0,,,,,1.0,2.0,,,,,,,,,
24,"Sholl, Craig",7,3,1,8,2,,,,,,,,1.0,,,,,,,,,,
37,"Simpson, Adam",3,3,2,5,,1.0,1.0,1.0,,,,,,,,,,,,,,,
10,"Stevens, Anthony",19,6,5,24,1,1.0,,5.0,,,,,1.0,,,,,,,,,,
38,"Stevens, Danny",2,1,1,3,1,,,,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,159,55,92,251,14,12.0,26.0,25.0,,,,,24.0,20.0,1.0,,,,,,,,
Opposition,Opposition,201,95,108,309,16,13.0,17.0,32.0,,,,,20.0,24.0,5.0,,,,,,,,
