Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",29y 197d,194 (77-2-115 40.21%),46 (0.24),←,
4,"Aish, James",19y 204d,27 (8-0-19 29.63%),7 (0.26),←,
31,"Andrews, Harris",18y 171d,7 (2-0-5 28.57%),3 (0.43),←,
17,"Beams, Claye",23y 272d,36 (11-0-25 30.56%),21 (0.58),←,
9,"Beams, Dayne",25y 108d,119 (78-2-39 66.39%),123 (1.03),9 (2-0-7 22.22%),5 (0.56)
8,"Bewick, Rohan",25y 233d,69 (26-0-43 37.68%),48 (0.70),←,
3,"Christensen, Allen",24y 12d,74 (51-0-23 68.92%),65 (0.88),9 (2-0-7 22.22%),9 (1.00)
42,"Clarke, Justin",21y 194d,45 (16-0-29 35.56%),1 (0.02),←,
24,"Dawson, Liam",19y 128d,2 (0-0-2 0.00%),1 (0.50),←,
6,"Green, Josh",22y 280d,63 (26-0-37 41.27%),88 (1.40),←,
2,"Harwood, Ryan",23y 297d,57 (23-0-34 40.35%),6 (0.11),←,
35,"Lester, Ryan",22y 278d,58 (23-0-35 39.66%),20 (0.34),←,
23,"Leuenberger, Matthew",26y 358d,100 (35-1-64 35.50%),23 (0.23),←,
12,"Martin, Stefan",28y 195d,83 (22-1-60 27.11%),31 (0.37),26 (8-0-18 30.77%),8 (0.31)
47,"OBrien, Zac",24y 216d,7 (2-0-5 28.57%),1 (0.14),←,
22,"Paparone, Marco",20y 270d,32 (9-0-23 28.13%),13 (0.41),←,
10,"Rich, Daniel",24y 358d,110 (42-1-67 38.64%),76 (0.69),←,
18,"Robertson, Nick",19y 362d,14 (3-0-11 21.43%),2 (0.14),←,
5,"Robinson, Mitch",25y 358d,109 (53-1-55 49.08%),62 (0.57),9 (2-0-7 22.22%),4 (0.44)
38,"Rockliff, Tom",25y 98d,108 (37-0-71 34.26%),53 (0.49),←,
28,"Taylor, Lewis",20y 103d,31 (9-0-22 29.03%),17 (0.55),←,
15,"Zorko, Dayne",26y 111d,68 (27-0-41 39.71%),66 (0.97),←,
Totals,Totals,23y 235d,1413 (580-8-825 41.05%),773 (0.55),,
C,"Leppitsch, Justin",39y 242d,31 (9-0-22 29.03%),,←,
