Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Addison, Dylan",7,9,18,25,,,,2.0,2.0,,,3.0,,2.0,,5.0,21.0,,,2.0,,1.0,85.0
21,"Akermanis, Jason",21,12,3,24,6,4.0,,1.0,,5.0,2.0,2.0,1.0,1.0,3.0,6.0,16.0,,7.0,,1.0,,86.0
5,"Boyd, Matthew",17,13,17,34,,,,2.0,1.0,5.0,3.0,1.0,1.0,1.0,2.0,10.0,24.0,1.0,1.0,1.0,2.0,,87.0
17,"Cooney, Adam",16,3,9,25,,1.0,,2.0,2.0,3.0,2.0,5.0,1.0,2.0,,7.0,18.0,,,2.0,5.0,1.0,86.0
4,"Cross, Daniel",7,2,17,24,,,1.0,7.0,,3.0,3.0,5.0,3.0,1.0,,13.0,11.0,,,3.0,,1.0,90.0
10,"Eagleton, Nathan",18,14,4,22,,,,1.0,2.0,7.0,,,,,,3.0,19.0,,,,2.0,2.0,72.0
3,"Everitt, Andrejs",6,5,5,11,,,,2.0,1.0,,1.0,1.0,,,,5.0,6.0,2.0,,3.0,1.0,,74.0
13,"Giansiracusa, Daniel",17,10,7,24,4,,,3.0,2.0,2.0,1.0,7.0,,2.0,,5.0,19.0,1.0,4.0,3.0,2.0,,79.0
9,"Gilbee, Lindsay",19,7,5,24,,1.0,,1.0,6.0,2.0,1.0,1.0,,1.0,,2.0,19.0,,1.0,4.0,5.0,2.0,93.0
16,"Griffen, Ryan",15,9,7,22,1,2.0,,2.0,2.0,4.0,,2.0,,,,2.0,20.0,,1.0,,7.0,,77.0
8,"Hahn, Mitch",6,2,7,13,,1.0,,2.0,,4.0,1.0,3.0,3.0,3.0,,12.0,1.0,2.0,1.0,,,1.0,89.0
25,"Hargrave, Ryan",17,10,7,24,,,,2.0,7.0,2.0,1.0,3.0,1.0,3.0,,6.0,17.0,1.0,,3.0,,,95.0
15,"Hudson, Ben",2,3,12,14,,,17.0,,1.0,,2.0,4.0,,3.0,,7.0,6.0,,,1.0,,1.0,70.0
6,"Johnson, Brad",21,12,3,24,,,1.0,2.0,1.0,9.0,,5.0,1.0,1.0,,4.0,19.0,,,1.0,1.0,2.0,75.0
36,"Lake, Brian",19,9,3,22,,,,1.0,7.0,2.0,,2.0,,2.0,,8.0,11.0,2.0,,4.0,6.0,,86.0
27,"Minson, Will",4,3,3,7,,,10.0,4.0,,2.0,,1.0,,1.0,,3.0,4.0,1.0,,2.0,,2.0,75.0
38,"Morris, Dale",11,9,7,18,,,,4.0,3.0,3.0,1.0,1.0,,,,3.0,15.0,,,8.0,4.0,,100.0
1,"Ray, Farren",8,6,9,17,1,1.0,,2.0,1.0,2.0,,,,,,1.0,16.0,,,,3.0,,75.0
35,"Tiller, Stephen",7,6,2,9,,,,5.0,1.0,1.0,,2.0,,1.0,,,9.0,,,,1.0,,77.0
14,"Ward, Callan",7,4,5,12,1,,,,2.0,1.0,1.0,3.0,,,,3.0,9.0,,1.0,,,,67.0
28,"Welsh, Scott",9,6,7,16,1,,,1.0,,,,1.0,2.0,1.0,,6.0,10.0,1.0,1.0,1.0,,1.0,79.0
12,"Williams, Tom",11,7,4,15,1,1.0,,1.0,4.0,1.0,1.0,1.0,,,,5.0,11.0,1.0,2.0,2.0,,1.0,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,265,161,161,426,15,16.0,29.0,47.0,45.0,58.0,20.0,53.0,13.0,25.0,5.0,116.0,301.0,12.0,19.0,40.0,40.0,15.0,
Opposition,Opposition,178,96,138,316,11,13.0,26.0,52.0,38.0,57.0,33.0,50.0,25.0,13.0,1.0,108.0,208.0,10.0,12.0,51.0,15.0,7.0,
