Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
22,"Aitken, Ian",23y 108d,51 (34-1-16 67.65%),7 (0.14),←,
31,"Alvin, Tom",28y 133d,133 (79-1-53 59.77%),48 (0.36),←,
43,"Bond, Chris",21y 218d,4 (1-0-3 25.00%),3 (0.75),←,
21,"Bradley, Craig",26y 313d,115 (72-1-42 63.04%),87 (0.76),←,
20,"Brown, Fraser",20y 14d,14 (3-0-11 21.43%),3 (0.21),←,
35,"Dean, Peter",25y 176d,106 (69-1-36 65.57%),15 (0.14),←,
6,"Dorotich, Jon",28y 127d,89 (54-1-34 61.24%),57 (0.64),←,
9,"Edgar, Stephen",23y 212d,6 (2-0-4 33.33%),,←,
12,"Gleeson, Adrian",23y 124d,89 (55-1-33 62.36%),94 (1.06),←,
13,"Hanna, Mil",24y 149d,65 (34-1-30 53.08%),20 (0.31),←,
4,"Kernahan, Stephen",27y,116 (72-1-43 62.50%),317 (2.73),←,
44,"Madden, Justin",29y 93d,204 (128-1-75 62.99%),142 (0.70),159 (98-1-60 61.95%),122 (0.77)
45,"McKenzie, Warren",26y 32d,67 (41-1-25 61.94%),43 (0.64),←,
47,"McKinnon, Andrew",22y 35d,15 (5-0-10 33.33%),7 (0.47),←,
19,"Phillips, Andrew",20y 217d,22 (10-1-11 47.73%),18 (0.82),←,
40,"Ratten, Brett",19y 52d,1 (0-0-1 0.00%),1 (1.00),←,
38,"Robertson, Shane",26y 248d,79 (50-1-28 63.92%),23 (0.29),←,
18,"Sartori, Peter",25y 312d,44 (27-0-17 61.36%),90 (2.05),←,
14,"Sexton, Michael",19y 180d,3 (1-0-2 33.33%),1 (0.33),←,
1,"Silvagni, Stephen",23y 93d,97 (62-0-35 63.92%),59 (0.61),←,
Totals,Totals,24y 87d,1320 (799-12-509 60.53%),1035 (0.78),,
C,"Jesaulenko, Alex",45y 30d,140 (66-3-71 48.21%),,76 (53-1-22 70.39%),
