Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",26y 315d,81 (41-0-40 50.62%),5 (0.06),17 (12-0-5 70.59%),
15,"Amon, Karl",25y 332d,95 (57-0-38 60.00%),45 (0.47),←,
14,"Bergman, Miles",19y 272d,16 (11-0-5 68.75%),5 (0.31),←,
10,"Boak, Travis",32y 350d,299 (153-1-145 51.34%),183 (0.61),←,
26,"Bonner, Riley",24y 132d,58 (37-0-21 63.79%),9 (0.16),←,
3,"Burton, Ryan",24y 167d,88 (52-1-35 59.66%),9 (0.10),41 (27-0-14 65.85%),4 (0.10)
33,"Byrne-Jones, Darcy",25y 300d,122 (72-0-50 59.02%),6 (0.05),←,
22,"Dixon, Charlie",30y 297d,170 (84-1-85 49.71%),279 (1.64),105 (65-0-40 61.90%),185 (1.76)
28,"Drew, Willem",22y 289d,27 (17-0-10 62.96%),6 (0.22),←,
45,"Frederick, Martin",21y 61d,8 (5-0-3 62.50%),1 (0.13),←,
19,"Georgiades, Mitch",19y 292d,23 (16-0-7 69.57%),35 (1.52),←,
5,"Houston, Dan",24y 66d,93 (59-0-34 63.44%),15 (0.16),←,
1,"Jonas, Tom",30y 189d,175 (98-1-76 56.29%),1 (0.01),←,
38,"Ladhams, Peter",23y 184d,25 (16-0-9 64.00%),12 (0.48),←,
40,"Lienert, Jarrod",26y 346d,23 (13-0-10 56.52%),1 (0.04),←,
29,"Lycett, Scott",28y 294d,121 (79-0-42 65.29%),58 (0.48),46 (31-0-15 67.39%),13 (0.28)
4,"Marshall, Todd",22y 282d,48 (35-0-13 72.92%),49 (1.02),←,
32,"Mayes, Sam",27y 58d,115 (37-0-78 32.17%),31 (0.27),14 (10-0-4 71.43%),5 (0.36)
41,"McEntee, Jed",20y 152d,1 (1-0-0 100.00%),,←,
12,"McKenzie, Trent",29y 105d,133 (50-0-83 37.59%),23 (0.17),27 (21-0-6 77.78%),1 (0.04)
2,"Powell-Pepper, Sam",23y 190d,87 (55-0-32 63.22%),45 (0.52),←,
16,"Wines, Ollie",26y 283d,175 (102-0-73 58.29%),77 (0.44),←,
36,"Woodcock, Boyd",21y 134d,10 (7-0-3 70.00%),6 (0.60),←,
Totals,Totals,25y 78d,1993 (1097-4-892 55.04%),901 (0.45),,
C,"Hinkley, Ken",54y 290d,195 (115-0-80 58.97%),,←,
