Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",27y 208d,100 (59-2-39 60.00%),110 (1.10),←,
16,"Barnard, Paul",26y 111d,56 (29-0-27 51.79%),13 (0.23),45 (26-0-19 57.78%),9 (0.20)
8,"Bewick, Darren",31y 287d,205 (123-1-81 60.24%),309 (1.51),←,
32,"Blumfield, Justin",21y 192d,56 (30-0-26 53.57%),26 (0.46),←,
33,"Caracella, Blake",22y 81d,43 (22-0-21 51.16%),47 (1.09),←,
22,"Doolan, Ben",26y 145d,99 (46-3-50 47.98%),11 (0.11),74 (39-2-33 54.05%),7 (0.09)
36,"Eastaugh, Simon",25y 357d,17 (8-0-9 47.06%),1 (0.06),←,
31,"Fletcher, Dustin",24y 28d,117 (72-3-42 62.82%),35 (0.30),←,
11,"Hardwick, Damien",26y 290d,96 (53-1-42 55.73%),12 (0.13),←,
26,"Heffernan, Chris",20y 126d,23 (12-0-11 52.17%),9 (0.39),←,
18,"Lloyd, Matthew",21y 49d,69 (35-1-33 51.45%),201 (2.91),←,
13,"Long, Michael",29y 246d,147 (94-2-51 64.63%),117 (0.80),←,
25,"Lucas, Scott",21y 156d,69 (37-0-32 53.62%),91 (1.32),←,
10,"McVeigh, Mark",18y 129d,5 (4-0-1 80.00%),2 (0.40),←,
2,"Mercuri, Mark",25y 103d,118 (71-3-44 61.44%),162 (1.37),←,
24,"Misiti, Joe",24y 207d,129 (73-4-52 58.14%),48 (0.37),←,
29,"Moorcroft, Gary",23y 49d,35 (19-0-16 54.29%),34 (0.97),←,
15,"Prior, Michael",25y 271d,60 (30-1-29 50.83%),17 (0.28),←,
43,"Rioli, Dean",21y 15d,7 (5-0-2 71.43%),8 (1.14),←,
7,"Solomon, Dean",19y 146d,14 (5-0-9 35.71%),2 (0.14),←,
6,"Wellman, Sean",24y 257d,97 (45-2-50 47.42%),14 (0.14),63 (32-1-30 51.59%),5 (0.08)
35,"Young, Barry",28y 343d,117 (55-2-60 47.86%),63 (0.54),64 (36-2-26 57.81%),40 (0.63)
Totals,Totals,24y 139d,1679 (927-25-727 55.21%),1332 (0.79),,
C,"Sheedy, Kevin",51y 162d,433 (270-5-158 62.93%),,←,
