St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
26,"Battle, Josh",24y 339d,96 (47-0-49 48.96%),27 (0.28),←,
16,"Butler, Dan",27y 64d,125 (71-0-54 56.80%),149 (1.19),80 (40-0-40 50.00%),96 (1.20)
13,"Byrnes, Ryan",22y 95d,47 (26-0-21 55.32%),11 (0.23),←,
47,"Caminiti, Anthony",19y 240d,17 (9-0-8 52.94%),19 (1.12),←,
11,"Clark, Hunter",24y 133d,83 (36-1-46 43.98%),12 (0.14),←,
21,"Cordy, Zaine",26y 283d,128 (69-0-59 53.91%),19 (0.15),10 (6-0-4 60.00%),7 (0.70)
5,"Crouch, Brad",29y 204d,156 (79-0-77 50.64%),55 (0.35),61 (31-0-30 50.82%),21 (0.34)
4,"Gresham, Jade",25y 347d,132 (62-1-69 47.35%),132 (1.00),←,
22,"Higgins, Jack",24y 140d,98 (58-1-39 59.69%),118 (1.20),55 (28-0-27 50.91%),89 (1.62)
8,"Hill, Bradley",30y 28d,229 (136-0-93 59.39%),94 (0.41),80 (42-0-38 52.50%),15 (0.19)
12,"King, Max",23y 30d,68 (32-0-36 47.06%),128 (1.88),←,
19,"Marshall, Rowan",27y 255d,106 (50-0-56 47.17%),50 (0.47),←,
10,"Owens, Mitch",19y 316d,26 (13-0-13 50.00%),26 (1.00),←,
25,"Phillipou, Mattaes",18y 222d,20 (11-0-9 55.00%),10 (0.50),←,
43,"Sharman, Cooper",23y 12d,27 (13-0-14 48.15%),23 (0.85),←,
35,"Sinclair, Jack",28y 175d,161 (71-1-89 44.41%),53 (0.33),←,
9,"Steele, Jack",27y 236d,154 (68-1-85 44.48%),58 (0.38),137 (60-1-76 44.16%),49 (0.36)
14,"Stocker, Liam",23y 195d,47 (18-0-29 38.30%),2 (0.04),19 (10-0-9 52.63%),
7,"Wanganeen-Milera, Nasiah",20y 165d,37 (19-0-18 51.35%),4 (0.11),←,
29,"Webster, Jimmy",30y 39d,146 (58-1-87 40.07%),4 (0.03),←,
44,"Wilkie, Callum",27y 149d,105 (52-0-53 49.52%),1 (0.01),←,
17,"Windhager, Marcus",20y 82d,33 (17-0-16 51.52%),6 (0.18),←,
32,"Wood, Mason",29y 327d,113 (58-0-55 51.33%),110 (0.97),48 (28-0-20 58.33%),34 (0.71)
Totals,Totals,25y 3d,2154 (1073-6-1075 49.81%),1111 (0.52),,
C,"Lyon, Ross",56y 271d,325 (183-5-137 57.08%),,141 (87-4-50 63.12%),
