Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Atkins, Tom",26y 196d,60 (40-0-20 66.67%),10 (0.17),←,
24,"Bews, Jed",28y 109d,130 (78-2-50 60.77%),15 (0.12),←,
46,"Blicavs, Mark",31y 5d,206 (136-2-68 66.50%),45 (0.22),←,
5,"Cameron, Jeremy",29y 1d,189 (89-3-97 47.88%),474 (2.51),18 (12-0-6 66.67%),47 (2.61)
45,"Close, Brad",23y 246d,33 (23-0-10 69.70%),24 (0.73),←,
40,"Dahlhaus, Luke",29y 224d,218 (113-0-105 51.83%),139 (0.64),64 (43-0-21 67.19%),29 (0.45)
35,"Dangerfield, Patrick",31y 362d,288 (169-1-118 58.85%),310 (1.08),134 (88-1-45 66.04%),147 (1.10)
16,"De Koning, Sam",21y 35d,3 (3-0-0 100.00%),,←,
22,"Duncan, Mitch",30y 296d,238 (169-1-68 71.22%),169 (0.71),←,
29,"Guthrie, Cameron",29y 226d,208 (136-2-70 65.87%),64 (0.31),←,
26,"Hawkins, Tom",33y 255d,305 (216-2-87 71.15%),673 (2.21),←,
38,"Henry, Jack",23y 216d,93 (61-0-32 65.59%),16 (0.17),←,
4,"Higgins, Shaun",34y 29d,257 (122-1-134 47.67%),229 (0.89),20 (14-0-6 70.00%),5 (0.25)
9,"Holmes, Max",19y 216d,15 (10-0-5 66.67%),4 (0.27),←,
8,"Kolodjashnij, Jake",26y 236d,135 (88-2-45 65.93%),2 (0.01),←,
3,"Parfitt, Brandan",23y 340d,98 (69-0-29 70.41%),43 (0.44),←,
17,"Ratugolea, Esava",23y 252d,58 (41-0-17 70.69%),38 (0.66),←,
14,"Selwood, Joel",33y 311d,337 (244-1-92 72.55%),168 (0.50),←,
7,"Smith, Isaac",33y 93d,237 (163-1-73 68.99%),181 (0.76),27 (19-0-8 70.37%),16 (0.59)
1,"Stanley, Rhys",31y 122d,166 (92-1-73 55.72%),102 (0.61),108 (71-1-36 66.20%),62 (0.57)
18,"Stengle, Tyson",23y 165d,19 (7-0-12 36.84%),19 (1.00),3 (2-0-1 66.67%),4 (1.33)
44,"Stewart, Tom",29y 18d,109 (73-0-36 66.97%),3 (0.03),←,
2,"Tuohy, Zach",32y 113d,229 (118-2-109 51.97%),80 (0.35),109 (70-1-38 64.68%),40 (0.37)
Totals,Totals,28y 97d,3631 (2260-21-1350 62.24%),2808 (0.77),,
C,"Scott, Chris",45y 334d,264 (181-2-81 68.94%),,←,
