Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Bateman, Chance",29y 278d,158 (74-1-83 47.15%),58 (0.37),←,
14,"Birchall, Grant",23y 57d,106 (58-1-47 55.19%),12 (0.11),←,
17,"Bruce, Cameron",31y 177d,225 (91-2-132 40.89%),210 (0.93),1 (0-0-1 0.00%),
9,"Burgoyne, Shaun",28y 156d,174 (108-1-65 62.36%),181 (1.04),17 (11-1-5 67.65%),10 (0.59)
23,"Franklin, Lance",24y 55d,121 (61-1-59 50.83%),371 (3.07),←,
6,"Gibson, Josh",27y 13d,78 (34-2-42 44.87%),2 (0.03),13 (5-1-7 42.31%),
27,"Gilham, Stephen",26y 205d,87 (53-1-33 61.49%),3 (0.03),86 (53-1-32 62.21%),3 (0.03)
20,"Hale, David",26y 308d,130 (56-2-72 43.85%),119 (0.92),1 (0-0-1 0.00%),
4,"Ladson, Rick",27y 36d,116 (54-0-62 46.55%),43 (0.37),←,
3,"Lewis, Jordan",24y 336d,126 (62-1-63 49.60%),51 (0.40),←,
5,"Mitchell, Sam",28y 165d,175 (87-1-87 50.00%),34 (0.19),←,
7,"Osborne, Michael",28y 240d,137 (64-1-72 47.08%),84 (0.61),←,
34,"Renouf, Brent",22y 327d,46 (25-1-20 55.43%),5 (0.11),←,
33,"Rioli, Cyril",21y 255d,65 (39-1-25 60.77%),72 (1.11),←,
2,"Roughead, Jarryd",24y 62d,126 (66-1-59 52.78%),239 (1.90),←,
21,"Savage, Shane",20y 80d,4 (1-0-3 25.00%),1 (0.25),←,
12,"Sewell, Brad",27y 52d,124 (61-1-62 49.60%),17 (0.14),←,
26,"Shiels, Liam",19y 331d,18 (6-0-12 33.33%),1 (0.06),←,
24,"Stratton, Ben",22y 25d,22 (11-1-10 52.27%),1 (0.05),←,
31,"Suckling, Matt",22y 244d,7 (2-0-5 28.57%),,←,
37,"Whitecross, Brendan",21y 60d,30 (14-1-15 48.33%),10 (0.33),←,
11,"Young, Clinton",25y 38d,87 (49-1-37 56.90%),44 (0.51),←,
Totals,Totals,25y 59d,2162 (1076-21-1065 49.77%),1558 (0.72),,
C,"Clarkson, Alastair",42y 333d,139 (69-1-69 50.00%),,←,
