Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Bateman, Chance",27y 76d,115 (56-0-59 48.70%),37 (0.32),←,
14,"Birchall, Grant",20y 221d,63 (38-0-25 60.32%),7 (0.11),←,
30,"Brown, Campbell",25y 8d,119 (57-0-62 47.90%),50 (0.42),←,
39,"Campbell, Robert",26y 95d,100 (53-0-47 53.00%),24 (0.24),←,
9,"Crawford, Shane",33y 362d,303 (152-2-149 50.50%),223 (0.74),←,
24,"Croad, Trent",28y 180d,220 (106-1-113 48.41%),189 (0.86),182 (86-1-95 47.53%),129 (0.71)
31,"Dew, Stuart",29y 18d,193 (113-3-77 59.33%),250 (1.30),13 (11-0-2 84.62%),5 (0.38)
23,"Franklin, Lance",21y 219d,79 (41-0-38 51.90%),235 (2.97),←,
18,"Guerra, Brent",26y 99d,154 (106-0-48 68.83%),89 (0.58),58 (37-0-21 63.79%),6 (0.10)
15,"Hodge, Luke",24y 82d,130 (62-0-68 47.69%),90 (0.69),←,
4,"Ladson, Rick",24y 200d,97 (47-0-50 48.45%),36 (0.37),←,
3,"Lewis, Jordan",22y 134d,81 (40-0-41 49.38%),27 (0.33),←,
5,"Mitchell, Sam",25y 329d,131 (64-0-67 48.85%),21 (0.16),←,
29,"Murphy, Tom",22y 170d,30 (16-0-14 53.33%),3 (0.10),←,
7,"Osborne, Michael",26y 38d,97 (44-0-53 45.36%),51 (0.53),←,
34,"Renouf, Brent",20y 125d,6 (5-0-1 83.33%),,←,
33,"Rioli, Cyril",19y 53d,23 (18-0-5 78.26%),20 (0.87),←,
2,"Roughead, Jarryd",21y 226d,81 (44-0-37 54.32%),127 (1.57),←,
12,"Sewell, Brad",24y 216d,83 (40-0-43 48.19%),12 (0.14),←,
44,"Stokes, Cameron",19y 65d,9 (8-0-1 88.89%),6 (0.67),←,
6,"Williams, Mark",25y 145d,96 (41-0-55 42.71%),218 (2.27),←,
11,"Young, Clinton",22y 202d,62 (37-0-25 59.68%),24 (0.39),←,
Totals,Totals,24y 148d,2272 (1188-6-1078 52.29%),1739 (0.77),,
C,"Clarkson, Alastair",40y 131d,91 (46-0-45 50.55%),,←,
