Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",32y 49d,278 (155-0-123 55.76%),247 (0.89),155 (71-0-84 45.81%),127 (0.82)
2,"Carr, Josh",27y 356d,175 (112-1-62 64.29%),95 (0.54),70 (35-0-35 50.00%),35 (0.50)
9,"Carr, Matthew",29y 112d,162 (68-1-93 42.28%),66 (0.41),134 (61-0-73 45.52%),64 (0.48)
15,"Crowley, Ryan",24y 45d,55 (28-0-27 50.91%),47 (0.85),←,
25,"Dodd, Steven",24y 304d,64 (33-0-31 51.56%),4 (0.06),←,
30,"Drum, Marcus",20y 354d,9 (5-0-4 55.56%),5 (0.56),←,
33,"Farmer, Jeff",30y 300d,234 (110-0-124 47.01%),468 (2.00),116 (58-0-58 50.00%),209 (1.80)
27,"Gilmore, Daniel",25y 48d,38 (21-0-17 55.26%),9 (0.24),←,
14,"Grover, Antoni",28y 39d,134 (61-0-73 45.52%),17 (0.13),←,
43,"Hayden, Roger",27y 132d,85 (45-0-40 52.94%),7 (0.08),←,
19,"Hinkley, Clayton",19y 58d,1 (0-0-1 0.00%),1 (1.00),←,
35,"Ibbotson, Garrick",20y 35d,3 (1-0-2 33.33%),1 (0.33),←,
37,"Johnson, Michael",23y 182d,58 (32-0-26 55.17%),10 (0.17),←,
8,"McManus, Shaun",32y 70d,219 (88-0-131 40.18%),93 (0.42),←,
18,"McPharlin, Luke",26y 140d,117 (63-0-54 53.85%),80 (0.68),105 (55-0-50 52.38%),77 (0.73)
16,"Mundy, David",22y 274d,69 (36-0-33 52.17%),14 (0.20),←,
10,"Palmer, Rhys",19y 66d,4 (1-0-3 25.00%),1 (0.25),←,
29,"Pavlich, Matthew",26y 110d,180 (80-0-100 44.44%),324 (1.80),←,
31,"Sandilands, Aaron",25y 135d,98 (53-0-45 54.08%),28 (0.29),←,
3,"Schammer, Byron",22y 303d,89 (51-0-38 57.30%),27 (0.30),←,
6,"Solomon, Dean",28y 101d,181 (101-1-79 56.08%),68 (0.38),23 (9-0-14 39.13%),12 (0.52)
22,"Thornton, Scott",25y 221d,58 (29-0-29 50.00%),6 (0.10),←,
Totals,Totals,25y 206d,2311 (1173-3-1135 50.76%),1618 (0.70),,
C,"Harvey, Mark",42y 313d,12 (5-0-7 41.67%),,←,
