Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Chick, Daniel",7,1,5,12,1,,,2.0,,,,,1.0,2.0,,,,,,,,,
5,"Collins, Andrew",17,1,5,22,,,,2.0,,,,,3.0,,,,,,,,,,
3,"Condon, Anthony",19,2,1,20,1,,,3.0,,,,,1.0,3.0,,,,,,,,,
9,"Crawford, Shane",16,3,6,22,,,,1.0,,,,,2.0,1.0,2.0,,,,,,,,
19,"Dunstall, Jason",8,4,9,17,3,1.0,,1.0,,,,,,,,,,,,,,,
34,"Graham, Mark",8,4,3,11,,,,3.0,,,,,1.0,2.0,,,,,,,,,
15,"Harford, Daniel",9,4,7,16,,,,5.0,,,,,2.0,,,,,,,,,,
2,"Holland, Nick",8,4,5,13,2,1.0,2.0,,,,,,,,,,,,,,,,
17,"Hudson, Paul",9,5,6,15,4,2.0,,1.0,,,,,1.0,,,,,,,,,,
1,"Jencke, Ray",3,2,3,6,,,,4.0,,,,,,1.0,,,,,,,,,
11,"Kappler, Darren",13,5,2,15,1,1.0,,,,,,,,,,,,,,,,,
14,"Krummel, Brendan",12,6,8,20,,1.0,2.0,5.0,,,,,1.0,,,,,,,,,,
24,"Langford, Chris",11,5,6,17,,,,1.0,,,,,1.0,,,,,,,,,,
44,"Platten, John",12,2,8,20,2,,,2.0,,,,,3.0,2.0,1.0,,,,,,,,
18,"Pritchard, Darrin",8,1,2,10,,,,2.0,,,,,1.0,1.0,,,,,,,,,
4,"Salmon, Paul",11,6,10,21,,,19.0,1.0,,,,,1.0,2.0,3.0,,,,,,,,
21,"Stevenson, Shayne",6,,2,8,,,,1.0,,,,,1.0,,,,,,,,,,
29,"Tallis, Rayden",4,,2,6,,,,,,,,,,1.0,,,,,,,,,
25,"Taylor, Jason",1,2,4,5,,,2.0,,,,,,,1.0,,,,,,,,,
33,"Treleven, Craig",19,3,8,27,,,,2.0,,,,,3.0,,,,,,,,,,
30,"Woods, Tony",18,2,5,23,1,,,1.0,,,,,1.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,219,62,107,326,15,8.0,25.0,37.0,,,,,23.0,18.0,6.0,,,,,,,,
Opposition,Opposition,206,56,87,293,7,7.0,9.0,22.0,,,,,18.0,23.0,,,,,,,,,
