Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
35,"Bond, Chris",26y 178d,70 (34-1-35 49.29%),19 (0.27),48 (26-1-21 55.21%),11 (0.23)
32,"Bourke, David",19y 195d,13 (10-0-3 76.92%),1 (0.08),←,
22,"Bower, Nathan",23y 45d,42 (20-1-21 48.81%),14 (0.33),←,
17,"Broderick, Paul",25y 201d,131 (63-1-67 48.47%),107 (0.82),38 (24-1-13 64.47%),27 (0.71)
21,"Bulluss, Paul",25y 181d,43 (15-1-27 36.05%),10 (0.23),←,
9,"Campbell, Wayne",22y 303d,89 (37-1-51 42.13%),53 (0.60),←,
15,"Charles, Justin",24y 298d,44 (24-2-18 56.82%),24 (0.55),8 (6-1-1 81.25%),
10,"Daffy, Nick",22y 73d,40 (25-1-14 63.75%),46 (1.15),←,
14,"Dear, Greg",32y 97d,173 (124-1-48 71.97%),24 (0.14),36 (22-1-13 62.50%),6 (0.17)
2,"Dundas, Matthew",23y 228d,83 (29-1-53 35.54%),65 (0.78),10 (3-1-6 35.00%),4 (0.40)
25,"Gale, Brendon",27y 5d,113 (45-1-67 40.27%),117 (1.04),←,
23,"Jurica, Stephen",19y 27d,6 (3-1-2 58.33%),10 (1.67),←,
3,"Kellaway, Duncan",22y 156d,48 (27-1-20 57.29%),,←,
33,"Knights, Matthew",24y 291d,144 (53-0-91 36.81%),94 (0.65),←,
28,"Merenda, Mark",19y 267d,13 (11-0-2 84.62%),2 (0.15),←,
6,"Naish, Chris",23y 299d,100 (40-1-59 40.50%),155 (1.55),←,
19,"Neeld, Mark",24y 10d,70 (39-1-30 56.43%),33 (0.47),22 (13-1-8 61.36%),16 (0.73)
7,"Prescott, Ashley",22y 315d,24 (15-1-8 64.58%),,←,
4,"Rogers, Matthew",21y 240d,33 (20-1-12 62.12%),28 (0.85),←,
5,"Tape, Jamie",21y 109d,37 (23-1-13 63.51%),2 (0.05),←,
29,"Torney, Jason",18y 37d,2 (1-1-0 75.00%),1 (0.50),←,
Totals,Totals,23y 134d,1318 (658-19-641 49.92%),805 (0.61),,
C,"Northey, John",52y 24d,247 (124-2-121 50.61%),,58 (28-1-29 49.14%),
