Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Atkins, Tom",7,4,8,15,,,,3.0,4.0,1.0,2.0,2.0,1.0,,,10.0,6.0,1.0,,2.0,,,84.0
24,"Bews, Jed",5,2,7,12,,,,3.0,1.0,2.0,,4.0,,1.0,,2.0,9.0,,,1.0,1.0,,82.0
46,"Blicavs, Mark",8,2,6,14,,,7.0,1.0,,7.0,2.0,2.0,,1.0,,6.0,9.0,,,,,,96.0
5,"Cameron, Jeremy",7,1,2,9,3,,,1.0,,2.0,,4.0,2.0,2.0,,6.0,4.0,,1.0,1.0,,,86.0
6,"Clark, Jordan",8,5,10,18,,1.0,,2.0,,1.0,,2.0,,1.0,,6.0,14.0,,1.0,4.0,1.0,,78.0
45,"Close, Brad",9,4,9,18,2,,,1.0,,3.0,,1.0,3.0,,,5.0,13.0,,,1.0,,1.0,85.0
40,"Dahlhaus, Luke",10,3,11,21,1,2.0,,4.0,,3.0,1.0,3.0,1.0,1.0,,7.0,14.0,,,2.0,,2.0,73.0
22,"Duncan, Mitch",21,7,8,29,1,1.0,,2.0,1.0,4.0,5.0,3.0,4.0,1.0,,9.0,18.0,,,,,,91.0
29,"Guthrie, Cameron",17,4,13,30,,1.0,,7.0,1.0,10.0,9.0,,,,,12.0,17.0,,,1.0,,,76.0
39 ↑,"Guthrie, Zach",5,2,1,6,,,,1.0,,1.0,,1.0,1.0,,,2.0,4.0,1.0,,3.0,,,38.0
26,"Hawkins, Tom",6,5,4,10,1,1.0,4.0,3.0,,1.0,,4.0,,,,6.0,4.0,4.0,4.0,1.0,,,96.0
25,"Henderson, Lachie",9,6,9,18,,1.0,,1.0,3.0,2.0,,3.0,,2.0,,6.0,11.0,2.0,,3.0,,2.0,100.0
38,"Henry, Jack",12,8,11,23,,,5.0,2.0,1.0,3.0,,1.0,1.0,,2.0,7.0,16.0,1.0,,8.0,,,86.0
27,"Menegola, Sam",14,4,7,21,1,2.0,,1.0,1.0,5.0,3.0,2.0,,1.0,,9.0,10.0,,1.0,1.0,,,76.0
32 ↓,"Miers, Gryan",6,4,5,11,1,,,,,1.0,,3.0,1.0,,,4.0,7.0,,2.0,,,1.0,38.0
19,"Narkle, Quinton",3,2,12,15,,,,3.0,,3.0,4.0,2.0,,,,8.0,7.0,,,,,,58.0
3,"Parfitt, Brandan",9,1,11,20,,,,7.0,,4.0,3.0,2.0,,1.0,,8.0,12.0,,,,,,71.0
23,"Rohan, Gary",8,2,2,10,2,2.0,,2.0,,1.0,1.0,2.0,3.0,1.0,,6.0,4.0,,,2.0,,,89.0
14,"Selwood, Joel",14,3,15,29,,,,7.0,,3.0,6.0,3.0,4.0,1.0,,14.0,17.0,,,1.0,,,79.0
7,"Smith, Isaac",16,10,6,22,,1.0,,2.0,3.0,4.0,,5.0,,1.0,,2.0,20.0,,,1.0,,,89.0
1,"Stanley, Rhys",6,2,4,10,,,16.0,,1.0,1.0,2.0,1.0,,1.0,,6.0,5.0,1.0,,2.0,,,65.0
44,"Stewart, Tom",19,9,6,25,,1.0,,1.0,6.0,2.0,,1.0,1.0,,,7.0,14.0,1.0,,5.0,,,84.0
2,"Tuohy, Zach",13,7,5,18,,,,3.0,3.0,1.0,1.0,2.0,1.0,1.0,,3.0,14.0,,,1.0,1.0,1.0,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,232,97,172,404,12,16.0,32.0,57.0,25.0,65.0,39.0,53.0,23.0,16.0,2.0,151.0,249.0,11.0,9.0,40.0,3.0,7.0,
Opposition,Opposition,203,83,121,324,14,6.0,32.0,50.0,48.0,39.0,36.0,62.0,16.0,23.0,4.0,117.0,182.0,12.0,10.0,51.0,2.0,9.0,
