Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",19,6,2,21,,1.0,1.0,,4.0,10.0,2.0,1.0,,,,2.0,17.0,,,,3.0,,
9,"Campbell, Wayne",15,2,12,27,2,,1.0,3.0,1.0,6.0,7.0,2.0,2.0,1.0,,12.0,13.0,,1.0,3.0,,,
6,"Chaffey, Mark",14,6,5,19,,2.0,,1.0,3.0,3.0,1.0,,,,,7.0,13.0,3.0,1.0,2.0,1.0,,
24,"Coughlan, Mark",4,2,6,10,,,,1.0,,4.0,3.0,5.0,1.0,3.0,,3.0,8.0,,,,,,
14,"Fiora, Aaron",,,,,,,,1.0,,,,1.0,,,,,,,,4.0,,,
2,"Gaspar, Darren",10,3,7,17,1,,,3.0,3.0,1.0,1.0,,,,,6.0,11.0,1.0,1.0,2.0,1.0,,
20,"Hall, Ray",7,5,4,11,1,,1.0,3.0,2.0,2.0,1.0,1.0,,,,7.0,5.0,2.0,,1.0,2.0,,
23,"Houlihan, Adam",4,2,2,6,,,,1.0,,3.0,1.0,1.0,1.0,1.0,,3.0,3.0,,,,,,
39,"Kellaway, Andrew",3,4,4,7,,,,,,,,,1.0,,,4.0,3.0,1.0,,6.0,1.0,,
3,"Kellaway, Duncan",5,2,8,13,,,,6.0,1.0,1.0,4.0,1.0,3.0,,,7.0,7.0,,,2.0,,,
21,"King, Clinton",13,2,7,20,1,,,2.0,,6.0,8.0,3.0,,1.0,,8.0,11.0,,,,,,
33,"Knights, Matthew",11,2,5,16,,,,3.0,2.0,4.0,3.0,2.0,2.0,1.0,,7.0,9.0,,,1.0,3.0,,
35,"Newman, Chris",3,2,2,5,,,,2.0,1.0,1.0,,,,,,2.0,3.0,1.0,,2.0,,,
5,"Ottens, Brad",5,4,6,11,2,,18.0,1.0,,3.0,5.0,4.0,1.0,3.0,,7.0,4.0,1.0,,3.0,3.0,,
8,"Pettifer, Kayne",3,2,,3,,2.0,,3.0,,1.0,,2.0,1.0,1.0,,1.0,3.0,,,1.0,,,
18,"Rodan, David",3,2,3,6,1,1.0,,2.0,,1.0,,2.0,1.0,1.0,,4.0,2.0,1.0,,4.0,1.0,,
4,"Rogers, Matthew",10,6,4,14,1,,,2.0,1.0,,1.0,2.0,1.0,2.0,,2.0,12.0,,,2.0,1.0,,
10,"Stafford, Greg",6,3,3,9,3,,9.0,1.0,2.0,1.0,1.0,,2.0,,,5.0,4.0,,2.0,6.0,,,
19,"Sziller, Steven",5,1,11,16,,,,3.0,,5.0,1.0,2.0,,1.0,,7.0,9.0,1.0,,6.0,,,
32,"Tivendale, Greg",8,3,5,13,1,3.0,,2.0,,,,2.0,,1.0,,7.0,7.0,1.0,2.0,1.0,1.0,,
29,"Torney, Jason",7,5,6,13,,,,1.0,2.0,4.0,2.0,1.0,1.0,1.0,,4.0,9.0,,,4.0,,,
36,"Zantuck, Ty",9,6,3,12,1,4.0,,2.0,2.0,,,,1.0,,,4.0,8.0,1.0,4.0,2.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,164,70,105,269,14,14.0,30.0,43.0,24.0,56.0,41.0,32.0,18.0,17.0,,109.0,161.0,13.0,11.0,52.0,17.0,,
Opposition,Opposition,178,86,106,284,17,15.0,21.0,34.0,35.0,49.0,32.0,42.0,17.0,18.0,6.0,100.0,187.0,10.0,16.0,31.0,18.0,,
