West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
12,"Allen, Oscar",22y 86d,50 (35-0-15 70.00%),60 (1.20),←,
37,"Barrass, Tom",25y 248d,94 (63-1-30 67.55%),,←,
28,"Cole, Tom",24y 16d,69 (47-0-22 68.12%),3 (0.04),←,
15,"Cripps, Jamie",29y 51d,190 (115-1-74 60.79%),233 (1.23),174 (107-1-66 61.78%),217 (1.25)
27,"Darling, Jack",29y,227 (145-1-81 64.10%),437 (1.93),←,
14,"Duggan, Liam",24y 184d,110 (72-0-38 65.45%),9 (0.08),←,
42,"Edwards, Harry",20y 255d,6 (5-0-1 83.33%),,←,
16,"Edwards, Luke",19y 121d,2 (2-0-0 100.00%),,←,
29,"Foley, Luke",21y 248d,4 (4-0-0 100.00%),1 (0.25),←,
3,"Gaff, Andrew",28y 362d,228 (143-1-84 62.94%),77 (0.34),←,
25,"Hurn, Shannon",33y 282d,294 (175-1-118 59.69%),50 (0.17),←,
31,"Jones, Jamaine",22y 257d,22 (14-0-8 63.64%),14 (0.64),15 (9-0-6 60.00%),10 (0.67)
17,"Kennedy, Josh",33y 292d,271 (146-2-123 54.24%),673 (2.48),249 (143-1-105 57.63%),662 (2.66)
7,"Langdon, Zac",25y 212d,41 (25-0-16 60.98%),27 (0.66),10 (8-0-2 80.00%),4 (0.40)
9,"Naitanui, Nic",31y 40d,196 (117-1-78 59.95%),108 (0.55),←,
30,"Nelson, Jackson",25y 90d,83 (58-0-25 69.88%),1 (0.01),←,
24,"ONeill, Xavier",20y 314d,11 (7-0-4 63.64%),2 (0.18),←,
8,"Redden, Jack",30y 186d,237 (117-1-119 49.58%),74 (0.31),108 (73-0-35 67.59%),22 (0.20)
35,"Rotham, Josh",23y 108d,27 (17-0-10 62.96%),,←,
1,"Ryan, Liam",24y 254d,63 (40-0-23 63.49%),88 (1.40),←,
4,"Sheed, Dom",26y 64d,132 (85-1-46 64.77%),61 (0.46),←,
2,"Waterman, Jake",23y 38d,49 (33-0-16 67.35%),48 (0.98),←,
6,"Yeo, Elliot",27y 255d,168 (104-1-63 62.20%),70 (0.42),141 (93-1-47 66.31%),69 (0.49)
Totals,Totals,25y 299d,2574 (1569-11-994 60.96%),2036 (0.79),,
C,"Simpson, Adam",45y 117d,173 (112-1-60 65.03%),,←,
