Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
23,"Bolton, Mark",5,3,4,9,,,,,1.0,,3.0,1.0,1.0,1.0,,6.0,3.0,1.0,,1.0,,,88.0
37,"Bullen, Marcus",13,3,2,15,,1.0,,,,4.0,4.0,2.0,,1.0,,2.0,12.0,,,1.0,,,61.0
36,"Dyson, Ricky",10,4,6,16,2,1.0,,1.0,2.0,3.0,2.0,2.0,1.0,,,9.0,7.0,1.0,1.0,1.0,,,71.0
31,"Fletcher, Dustin",10,6,2,12,,,,2.0,10.0,,,4.0,,2.0,,4.0,6.0,,,6.0,,,87.0
19,"Hille, David",8,2,3,11,4,,21.0,2.0,,1.0,1.0,1.0,,1.0,,3.0,6.0,1.0,1.0,1.0,,,81.0
5,"Hird, James",21,8,3,24,3,1.0,,3.0,3.0,6.0,6.0,3.0,3.0,,2.0,13.0,9.0,4.0,4.0,,,3.0,99.0
14,"Johnson, Jason",12,6,10,22,1,,1.0,4.0,1.0,5.0,5.0,3.0,,2.0,,9.0,12.0,,,,,1.0,85.0
1,"Johnson, Mark",7,2,5,12,,1.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,4.0,,8.0,4.0,,,3.0,1.0,1.0,100.0
26,"Laycock, Jason",1,1,1,2,,,9.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,,25.0
18,"Lloyd, Matthew",9,1,2,11,1,2.0,,1.0,,2.0,,,2.0,,,7.0,3.0,,,1.0,,1.0,97.0
25,"Lucas, Scott",10,2,2,12,2,1.0,,,,4.0,,1.0,1.0,,,5.0,7.0,1.0,,2.0,,,80.0
33,"McPhee, Adam",17,10,5,22,,,2.0,6.0,6.0,3.0,1.0,3.0,5.0,2.0,1.0,12.0,13.0,2.0,,6.0,2.0,,100.0
10,"McVeigh, Mark",13,5,6,19,1,,,3.0,3.0,3.0,2.0,3.0,2.0,1.0,,8.0,11.0,,,4.0,,1.0,100.0
2,"Mercuri, Mark",,,3,3,,,,1.0,,,,1.0,,1.0,,1.0,2.0,,,,,1.0,48.0
28,"Murphy, Justin",7,3,6,13,1,,,3.0,1.0,3.0,1.0,4.0,,,,6.0,6.0,,,2.0,,,92.0
11,"Peverill, Damien",11,6,4,15,,1.0,,1.0,2.0,2.0,2.0,1.0,,1.0,,3.0,11.0,,1.0,,,,100.0
9,"Ramanauskas, Adam",19,9,5,24,,,,2.0,7.0,1.0,3.0,,1.0,,,7.0,16.0,,,3.0,1.0,,100.0
20,"Richards, Ted",2,2,4,6,1,,,,,,1.0,1.0,,1.0,,3.0,3.0,,1.0,,,,55.0
7,"Solomon, Dean",20,3,4,24,,1.0,1.0,4.0,,10.0,8.0,4.0,4.0,1.0,3.0,12.0,13.0,,,5.0,,3.0,93.0
34,"Stanton, Brent",10,7,6,16,,,,3.0,1.0,4.0,1.0,4.0,2.0,2.0,,3.0,14.0,,,2.0,1.0,,77.0
4,"Watson, Jobe",2,2,6,8,2,,,3.0,,,1.0,,,,,6.0,2.0,1.0,2.0,1.0,,2.0,60.0
8,"Winderlich, Jason",5,4,6,11,,,,4.0,3.0,1.0,,,,,,2.0,9.0,,,2.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,89,95,307,18,13.0,35.0,47.0,41.0,53.0,43.0,43.0,24.0,21.0,6.0,130.0,170.0,11.0,10.0,42.0,5.0,13.0,
Opposition,Opposition,210,104,111,321,13,9.0,28.0,34.0,33.0,54.0,36.0,58.0,21.0,24.0,,113.0,193.0,10.0,14.0,53.0,7.0,11.0,
