Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",30y 137d,241 (136-0-105 56.43%),207 (0.86),118 (52-0-66 44.07%),87 (0.74)
2,"Carr, Josh",26y 78d,142 (96-1-45 67.96%),78 (0.55),37 (19-0-18 51.35%),18 (0.49)
9,"Carr, Matthew",27y 199d,131 (51-1-79 39.31%),55 (0.42),103 (44-0-59 42.72%),53 (0.51)
10,"Cook, Troy",29y 338d,175 (80-0-95 45.71%),63 (0.36),132 (56-0-76 42.42%),52 (0.39)
15,"Crowley, Ryan",22y 133d,23 (13-0-10 56.52%),20 (0.87),←,
25,"Dodd, Steven",23y 26d,33 (16-0-17 48.48%),1 (0.03),←,
30,"Drum, Marcus",19y 76d,3 (2-0-1 66.67%),1 (0.33),←,
33,"Farmer, Jeff",29y 22d,211 (97-0-114 45.97%),411 (1.95),93 (45-0-48 48.39%),152 (1.63)
4,"Hasleby, Paul",25y 34d,143 (60-0-83 41.96%),90 (0.63),←,
43,"Hayden, Roger",25y 219d,48 (26-0-22 54.17%),3 (0.06),←,
11,"Headland, Des",25y 176d,121 (78-0-43 64.46%),120 (0.99),69 (38-0-31 55.07%),68 (0.99)
37,"Johnson, Michael",21y 269d,26 (14-0-12 53.85%),5 (0.19),←,
8,"McManus, Shaun",30y 157d,185 (70-0-115 37.84%),79 (0.43),←,
18,"McPharlin, Luke",24y 227d,82 (45-0-37 54.88%),63 (0.77),70 (37-0-33 52.86%),60 (0.86)
16,"Mundy, David",20y 361d,32 (17-0-15 53.13%),1 (0.03),←,
28,"Murphy, Ryan",21y 53d,18 (9-0-9 50.00%),20 (1.11),←,
23,"Parker, Shane",33y 148d,221 (85-0-136 38.46%),10 (0.05),←,
29,"Pavlich, Matthew",24y 197d,143 (61-0-82 42.66%),213 (1.49),←,
7,"Peake, Brett",23y 11d,19 (11-0-8 57.89%),8 (0.42),←,
31,"Sandilands, Aaron",23y 222d,68 (39-0-29 57.35%),18 (0.26),←,
3,"Schammer, Byron",21y 25d,67 (38-0-29 56.72%),19 (0.28),←,
1,"Webster, Luke",24y 52d,19 (7-0-12 36.84%),4 (0.21),←,
Totals,Totals,25y 44d,2151 (1051-2-1098 48.86%),1489 (0.69),,
C,"Connolly, Chris",43y 113d,105 (54-0-51 51.43%),,104 (53-0-51 50.96%),
