West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
38,"Barich, Adrian",4,1,1,5,1,,,,,,,,,,,,,,,,,,
14,"Brennan, Michael",11,3,,11,,,,,,,,,1.0,,,,,,,,,,
36,"Hart, David",11,2,4,15,,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
1,"Heady, Brett",16,5,5,21,4,2.0,,1.0,,,,,1.0,2.0,,,,,,,,,
22,"Hynes, David",4,2,3,7,,,4.0,1.0,,,,,,,,,,,,,,,
34,"Irving, Dean",7,2,2,9,,,5.0,2.0,,,,,2.0,,,,,,,,,,
2,"Kemp, Dean",7,3,7,14,,,,1.0,,,,,1.0,,,,,,,,,,
5,"Lamb, Dwayne",10,5,10,20,,,,1.0,,,,,1.0,1.0,,,,,,,,,
19,"Langdon, Karl",10,3,2,12,,1.0,1.0,,,,,,,,,,,,,,,,
28,"Lewis, Chris",16,6,2,18,3,1.0,,3.0,,,,,1.0,2.0,,,,,,,,,
45,"Lockyer, Andrew",10,6,6,16,,,,2.0,,,,,1.0,2.0,,,,,,,,,
3,"Mainwaring, Chris",20,8,9,29,1,1.0,,,,,,,2.0,1.0,2.0,,,,,,,,
30,"Matera, Peter",12,2,5,17,1,2.0,,4.0,,,,,2.0,2.0,,,,,,,,,
21,"McGrath, Craig",4,1,5,9,1,,3.0,,,,,,1.0,1.0,,,,,,,,,
17,"McKenna, Guy",13,1,3,16,,1.0,,2.0,,,,,2.0,3.0,,,,,,,,,
10,"Pyke, Don",10,2,5,15,,,,6.0,,,,,,1.0,,,,,,,,,
4,"Sumich, Peter",16,13,1,17,8,7.0,,3.0,,,,,1.0,1.0,1.0,,,,,,,,
7,"Turley, Craig",13,2,8,21,,,,3.0,,,,,,,3.0,,,,,,,,
39,"Waterman, Chris",9,2,4,13,,,,1.0,,,,,1.0,,,,,,,,,,
24,"Worsfold, John",16,6,10,26,,,1.0,,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,219,75,92,311,19,20.0,14.0,32.0,,,,,19.0,17.0,6.0,,,,,,,,
Opposition,Opposition,177,53,95,272,13,11.0,25.0,22.0,,,,,17.0,19.0,,,,,,,,,
