Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
13,"Baker, Oskar",25y 87d,32 (15-0-17 46.88%),10 (0.31),17 (9-0-8 52.94%),6 (0.35)
4,"Bontempelli, Marcus",27y 269d,215 (118-0-97 54.88%),200 (0.93),←,
31,"Dale, Bailey",27y 29d,130 (70-0-60 53.85%),78 (0.60),←,
35,"Daniel, Caleb",27y 44d,175 (95-0-80 54.29%),47 (0.27),←,
15,"Duryea, Taylor",32y 118d,192 (126-1-65 65.89%),25 (0.13),74 (44-0-30 59.46%),4 (0.05)
44,"English, Tim",26y 10d,107 (58-0-49 54.21%),61 (0.57),←,
19,"Jones, Liam",32y 177d,178 (66-0-112 37.08%),84 (0.47),83 (36-0-47 43.37%),68 (0.82)
42,"Keath, Alex",31y 212d,103 (59-1-43 57.77%),5 (0.05),73 (43-0-30 58.90%),4 (0.05)
7,"Lobb, Rory",30y 192d,159 (86-2-71 54.72%),164 (1.03),19 (10-0-9 52.63%),21 (1.11)
11,"Macrae, Jack",29y 17d,230 (122-0-108 53.04%),54 (0.23),←,
30,"McNeil, Lachlan",22y 192d,41 (27-0-14 65.85%),19 (0.46),←,
33,"Naughton, Aaron",23y 263d,122 (67-0-55 54.92%),188 (1.54),←,
18,"ODonnell, James",20y 354d,11 (4-0-7 36.36%),1 (0.09),←,
25,"Poulter, Caleb",20y 312d,20 (6-0-14 30.00%),4 (0.20),8 (3-0-5 37.50%),2 (0.25)
20,"Richards, Ed",24y 48d,103 (53-0-50 51.46%),25 (0.24),←,
28,"Scott, Anthony",28y 173d,56 (34-0-22 60.71%),29 (0.52),←,
6,"Smith, Bailey",22y 256d,103 (59-0-44 57.28%),44 (0.43),←,
1,"Treloar, Adam",30y 164d,230 (103-1-126 45.00%),136 (0.59),57 (33-0-24 57.89%),39 (0.68)
2,"Ugle-Hagan, Jamarra",21y 138d,44 (22-0-22 50.00%),59 (1.34),←,
23,"Vandermeer, Laitham",24y 198d,43 (22-0-21 51.16%),20 (0.47),←,
3,"Weightman, Cody",22y 217d,58 (31-0-27 53.45%),97 (1.67),←,
14,"West, Rhylee",23y 39d,36 (20-0-16 55.56%),21 (0.58),←,
34,"Williams, Bailey",25y 314d,126 (67-0-59 53.17%),29 (0.23),←,
Totals,Totals,26y 39d,2514 (1330-5-1179 52.90%),1400 (0.56),,
C,"Beveridge, Luke",52y 362d,205 (115-0-90 56.10%),,←,
