Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bartel, Jimmy",28y 140d,209 (145-2-62 69.86%),141 (0.67),←,
35,"Chapman, Paul",30y 169d,226 (147-2-77 65.49%),290 (1.28),←,
28,"Christensen, Allen",20y 339d,23 (18-0-5 78.26%),19 (0.83),←,
11,"Corey, Joel",30y 65d,238 (155-2-81 65.55%),71 (0.30),←,
22,"Duncan, Mitch",20y 317d,33 (28-0-5 84.85%),33 (1.00),←,
44,"Enright, Corey",30y 221d,226 (147-2-77 65.49%),51 (0.23),←,
25,"Gillies, Tom",22y 46d,10 (5-0-5 50.00%),1 (0.10),←,
29,"Guthrie, Cameron",19y 247d,6 (4-0-2 66.67%),,←,
26,"Hawkins, Tom",23y 276d,83 (68-0-15 81.93%),119 (1.43),←,
33,"Horlin-Smith, George",19y 122d,2 (1-0-1 50.00%),1 (0.50),←,
8,"Hunt, Josh",30y 39d,169 (115-1-53 68.34%),22 (0.13),←,
19,"Hunt, Taylor",21y 169d,24 (20-0-4 83.33%),3 (0.13),←,
20,"Johnson, Steve",28y 293d,179 (128-2-49 72.07%),367 (2.05),←,
13,"Lonergan, Tom",27y 341d,79 (60-1-18 76.58%),44 (0.56),←,
4,"Mackie, Andrew",27y 259d,154 (120-0-34 77.92%),69 (0.45),←,
32,"Motlop, Steven",21y 41d,9 (5-0-4 55.56%),7 (0.78),←,
31,"Podsiadly, James",30y 225d,46 (35-0-11 76.09%),114 (2.48),←,
14,"Selwood, Joel",23y 332d,118 (100-0-18 84.75%),49 (0.42),←,
27,"Stokes, Mathew",27y 152d,114 (92-0-22 80.70%),167 (1.46),←,
41,"Stringer, Jesse",21y 19d,1 (1-0-0 100.00%),,←,
7,"Taylor, Harry",25y 315d,94 (77-0-17 81.91%),9 (0.10),←,
12,"West, Trent",24y 188d,24 (19-0-5 79.17%),10 (0.42),←,
Totals,Totals,25y 113d,2067 (1490-12-565 72.09%),1587 (0.77),,
C,"Scott, Chris",35y 355d,29 (24-0-5 82.76%),,←,
