West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Butler, Sam",9,5,7,16,,,,1.0,,2.0,,2.0,2.0,,,7,9,,,5.0,,,82.0
15,"Cripps, Jamie",4,3,8,12,1.0,1.0,,7.0,,1.0,2.0,,1.0,,,5,7,,,,,1.0,86.0
27,"Darling, Jack",7,2,6,13,2.0,2.0,,4.0,,2.0,,1.0,3.0,,,8,6,,1.0,3.0,,2.0,90.0
18 ↑,"Ellis, Xavier",8,5,4,12,,,,1.0,1.0,,1.0,1.0,1.0,,,5,7,1.0,,2.0,,,55.0
3,"Gaff, Andrew",14,3,22,36,2.0,,,4.0,1.0,4.0,4.0,1.0,2.0,,2.0,10,26,1.0,,1.0,,1.0,91.0
33,"Hill, Josh",6,7,9,15,1.0,1.0,,2.0,,4.0,,,,,,3,12,1.0,2.0,,2.0,2.0,90.0
25,"Hurn, Shannon",12,6,6,18,,1.0,,,2.0,3.0,,2.0,,1.0,,4,13,,,1.0,,,90.0
34,"Hutchings, Mark",10,6,19,29,,,,7.0,1.0,1.0,4.0,2.0,2.0,,,15,14,1.0,,,,,89.0
17,"Kennedy, Josh",9,6,8,17,3.0,4.0,,,,4.0,,1.0,1.0,,,10,7,3.0,5.0,,,,96.0
2,"LeCras, Mark",9,5,5,14,4.0,1.0,,2.0,,2.0,,1.0,,,,3,10,1.0,3.0,,,,91.0
7 ↓,"Masten, Chris",3,1,7,10,,2.0,,,1.0,2.0,,2.0,,1.0,,2,9,,,,,,34.0
20,"McGovern, Jeremy",8,5,2,10,,,,2.0,3.0,1.0,,,1.0,,,8,4,3.0,,7.0,,,73.0
9,"Naitanui, Nic",8,1,8,16,3.0,1.0,30.0,4.0,,4.0,4.0,,2.0,,3.0,10,5,1.0,1.0,1.0,1.0,,66.0
30,"Nelson, Jackson",9,2,4,13,,,,4.0,,2.0,,2.0,,1.0,,4,9,,,1.0,,1.0,89.0
11,"Priddis, Matt",9,2,26,35,,,,11.0,2.0,2.0,9.0,4.0,,,1.0,19,16,,,,,,86.0
24,"Rosa, Matt",8,5,11,19,,1.0,,5.0,2.0,3.0,,1.0,2.0,,,4,14,,,1.0,,,89.0
4,"Sheed, Dom",20,4,13,33,,1.0,,,6.0,5.0,4.0,4.0,,1.0,,8,25,,1.0,1.0,,1.0,81.0
5,"Sheppard, Brad",12,5,5,17,,1.0,,1.0,1.0,3.0,,2.0,1.0,,,3,13,,,3.0,,1.0,92.0
13,"Shuey, Luke",15,6,15,30,,,1.0,5.0,3.0,4.0,6.0,3.0,2.0,,,9,23,,,3.0,,2.0,83.0
22,"Sinclair, Callum",7,4,7,14,1.0,,27.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,,6,9,2.0,1.0,2.0,,,77.0
12,"Wellingham, Sharrod",9,6,13,22,,,,4.0,2.0,,2.0,1.0,,1.0,,7,15,,,2.0,,,83.0
6,"Yeo, Elliot",8,6,9,17,1.0,1.0,1.0,7.0,,4.0,1.0,1.0,1.0,,,6,11,,2.0,4.0,,,85.0
Totals,Totals,204,95,214,418,18.0,17.0,59.0,73.0,26.0,55.0,39.0,33.0,23.0,6.0,6.0,156,264,14.0,16.0,37.0,3.0,11.0,
Opposition,Opposition,167,84,192,359,4.0,6.0,34.0,81.0,32.0,34.0,33.0,50.0,6.0,23.0,,105,253,4.0,3.0,38.0,4.0,3.0,
