Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ablett, Gary",28y 20d,220 (127-2-91 58.18%),287 (1.30),28 (3-0-25 10.71%),25 (0.89)
11,"Bennell, Harley",19y 245d,24 (2-0-22 8.33%),27 (1.13),←,
30,"Brown, Campbell",28y 280d,182 (76-1-105 42.03%),75 (0.41),23 (1-0-22 4.35%),11 (0.48)
28,"Caddy, Josh",19y 249d,12 (0-0-12 0.00%),7 (0.58),←,
12,"Day, Sam",19y 271d,15 (1-0-14 6.67%),10 (0.67),←,
33,"Hall, Aaron",21y 207d,5 (0-0-5 0.00%),3 (0.60),←,
40,"Hickey, Tom",21y 89d,5 (0-0-5 0.00%),2 (0.40),←,
42,"Horsley, Kyal",24y 275d,6 (0-0-6 0.00%),2 (0.33),←,
7,"Hunt, Karmichael",25y 199d,26 (2-0-24 7.69%),2 (0.08),←,
36,"Iles, Sam",24y 350d,30 (7-0-23 23.33%),11 (0.37),23 (3-0-20 13.04%),11 (0.48)
19,"Lynch, Tom",19y 216d,23 (2-0-21 8.70%),18 (0.78),←,
6,"Magin, Alik",21y 51d,5 (0-0-5 0.00%),1 (0.20),←,
18,"McKenzie, Trent",20y 61d,28 (3-0-25 10.71%),14 (0.50),←,
51,"McQualter, Andrew",25y 360d,92 (58-2-32 64.13%),39 (0.42),3 (0-0-3 0.00%),2 (0.67)
35,"Rischitelli, Michael",26y 147d,140 (52-3-85 38.21%),60 (0.43),29 (3-0-26 10.34%),13 (0.45)
8,"Russell, Luke",20y 131d,20 (1-0-19 5.00%),10 (0.50),←,
37,"Sexton, Alex",18y 183d,3 (0-0-3 0.00%),1 (0.33),←,
26,"Shaw, Matt",20y 119d,23 (2-0-21 8.70%),10 (0.43),←,
25,"Stanley, Danny",24y 106d,30 (4-0-26 13.33%),20 (0.67),25 (3-0-22 12.00%),20 (0.80)
16,"Thompson, Rory",21y 83d,11 (1-0-10 9.09%),2 (0.18),←,
14,"Warnock, Matthew",28y 61d,65 (11-1-53 17.69%),1 (0.02),10 (0-0-10 0.00%),
38,"Wilkinson, Joel",20y 187d,13 (1-0-12 7.69%),1 (0.08),←,
Totals,Totals,22y 276d,978 (350-9-619 35.79%),603 (0.62),,
C,"McKenna, Guy",43y 23d,32 (3-0-29 9.38%),,←,
