Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",15,2,9,24,,1.0,,4.0,1.0,4.0,3.0,1.0,1.0,1.0,,13.0,10.0,,,1.0,1.0,,93.0
11,"Bennell, Harley",10,2,4,14,,,,,1.0,2.0,2.0,1.0,,,,5.0,9.0,,,1.0,1.0,,81.0
3 ↑,"Brennan, Jared",5,1,2,7,,,,2.0,1.0,1.0,1.0,2.0,1.0,,,3.0,4.0,,,,,,21.0
12,"Day, Sam",7,4,2,9,1,1.0,,1.0,,,,3.0,2.0,2.0,,4.0,5.0,1.0,1.0,1.0,,,86.0
23,"Dixon, Charlie",12,4,6,18,3,,21.0,1.0,,8.0,7.0,2.0,7.0,,1.0,14.0,5.0,1.0,,1.0,1.0,1.0,92.0
33,"Hall, Aaron",13,2,2,15,2,1.0,,5.0,1.0,3.0,4.0,6.0,3.0,1.0,,9.0,7.0,,,,1.0,,83.0
5,"Harbrow, Jarrod",16,5,7,23,,1.0,,2.0,2.0,3.0,2.0,5.0,2.0,3.0,,8.0,13.0,,,2.0,1.0,,88.0
7,"Hunt, Karmichael",4,1,7,11,,,,4.0,2.0,1.0,4.0,4.0,1.0,3.0,,9.0,3.0,,,1.0,,,72.0
34 ↓,"Hutchins, Jack",9,3,4,13,1,,,1.0,4.0,3.0,,2.0,,2.0,,5.0,8.0,,,3.0,,,66.0
32,"Matera, Brandon",14,3,1,15,1,2.0,,3.0,1.0,2.0,3.0,2.0,1.0,2.0,,8.0,7.0,,1.0,,,1.0,90.0
17,"May, Steven",4,2,8,12,1,,,1.0,,1.0,1.0,6.0,2.0,4.0,,8.0,4.0,,,3.0,,,93.0
29,"Murphy, Tom",13,3,4,17,,,,1.0,3.0,1.0,,2.0,2.0,1.0,,9.0,7.0,,,3.0,,,78.0
1,"OMeara, Jaeger",12,5,13,25,,,,7.0,5.0,1.0,6.0,3.0,2.0,1.0,,16.0,9.0,1.0,,1.0,,,84.0
10,"Prestia, Dion",13,1,9,22,,,,2.0,6.0,1.0,3.0,2.0,4.0,,,12.0,10.0,,,,1.0,,87.0
35,"Rischitelli, Michael",11,4,6,17,,,2.0,8.0,3.0,5.0,3.0,3.0,3.0,1.0,,13.0,4.0,1.0,1.0,2.0,1.0,,91.0
8,"Russell, Luke",8,2,2,10,,,,4.0,1.0,1.0,2.0,1.0,,1.0,,4.0,6.0,,,1.0,,,81.0
26,"Shaw, Matt",5,3,7,12,1,,,3.0,1.0,2.0,,1.0,,1.0,,6.0,5.0,1.0,1.0,,1.0,,77.0
2,"Smith, Zac",3,1,3,6,1,,15.0,1.0,,1.0,,4.0,,3.0,,2.0,4.0,,,3.0,4.0,,76.0
24,"Swallow, David",12,2,9,21,,,,8.0,1.0,3.0,7.0,2.0,,1.0,,17.0,5.0,1.0,,4.0,,,78.0
16,"Thompson, Rory",3,2,1,4,,,,1.0,1.0,,,1.0,,1.0,,2.0,2.0,1.0,,6.0,,,92.0
14,"Warnock, Matthew",10,4,3,13,,,,1.0,2.0,1.0,,,1.0,,,4.0,6.0,,,12.0,1.0,,95.0
38,"Wilkinson, Joel",2,1,7,9,,,,3.0,1.0,,1.0,,1.0,,,5.0,4.0,,,9.0,,,98.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,57,116,317,11,7.0,38.0,63.0,37.0,44.0,49.0,53.0,33.0,28.0,1.0,176.0,137.0,7.0,4.0,54.0,13.0,2.0,
Opposition,Opposition,218,45,151,369,17,12.0,57.0,73.0,33.0,58.0,47.0,61.0,28.0,33.0,5.0,178.0,175.0,11.0,12.0,46.0,4.0,12.0,
