Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
28,"Bell, Tom",23y 35d,24 (13-0-11 54.17%),13 (0.54),←,
41,"Casboult, Levi",24y 125d,31 (13-0-18 41.94%),27 (0.87),←,
35,"Curnow, Ed",24y 253d,61 (34-1-26 56.56%),11 (0.18),←,
15,"Docherty, Sam",20y 274d,24 (10-0-14 41.67%),8 (0.33),11 (4-0-7 36.36%),7 (0.64)
46,"Ellard, David",25y 127d,50 (25-0-25 50.00%),32 (0.64),←,
33,"Everitt, Andrejs",25y 127d,96 (57-3-36 60.94%),45 (0.47),17 (6-0-11 35.29%),13 (0.76)
4,"Gibbs, Bryce",25y 125d,172 (79-1-92 46.22%),94 (0.55),←,
32,"Graham, Nick",20y 36d,6 (2-0-4 33.33%),1 (0.17),←,
23,"Henderson, Lachie",24y 216d,100 (47-1-52 47.50%),88 (0.88),85 (39-1-45 46.47%),85 (1.00)
40,"Jamison, Michael",28y 37d,126 (58-1-67 46.43%),2 (0.02),←,
5,"Judd, Chris",30y 313d,266 (150-3-113 56.95%),220 (0.83),132 (66-1-65 50.38%),82 (0.62)
2,"Menzel, Troy",19y 299d,22 (10-0-12 45.45%),30 (1.36),←,
3,"Murphy, Marc",26y 364d,181 (82-1-98 45.58%),140 (0.77),←,
12,"Robinson, Mitch",25y 41d,100 (51-1-48 51.50%),58 (0.58),←,
17,"Rowe, Sam",26y 241d,26 (11-0-15 42.31%),10 (0.38),←,
6,"Simpson, Kade",30y 74d,217 (90-2-125 41.94%),120 (0.55),←,
39,"Thomas, Dale",27y 27d,174 (109-2-63 63.22%),132 (0.76),17 (6-0-11 35.29%),11 (0.65)
42,"Tuohy, Zach",24y 220d,71 (36-0-35 50.70%),25 (0.35),←,
30,"Waite, Jarrad",31y 164d,179 (65-3-111 37.15%),240 (1.34),←,
43,"White, Simon",26y 31d,40 (23-1-16 58.75%),7 (0.17),←,
36,"Wood, Cameron",27y 136d,65 (35-0-30 53.85%),22 (0.34),1 (1-0-0 100.00%),1 (1.00)
13,"Yarran, Chris",23y 211d,100 (47-1-52 47.50%),83 (0.83),←,
Totals,Totals,25y 191d,2131 (1047-21-1063 49.13%),1408 (0.66),,
C,"Malthouse, Mick",60y 335d,705 (404-6-295 57.73%),,41 (18-0-23 43.90%),
