Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",19y 290d,22 (14-0-8 63.64%),9 (0.41),←,
20,"Brogan, Dean",29y 155d,109 (73-1-35 67.43%),34 (0.31),←,
7,"Burgoyne, Peter",30y 109d,216 (123-3-90 57.64%),185 (0.86),←,
8,"Burgoyne, Shaun",25y 209d,137 (91-0-46 66.42%),161 (1.18),←,
27,"Carlile, Alipate",21y 17d,18 (10-0-8 55.56%),,←,
25,"Cassisi, Domenic",25y 238d,115 (72-1-42 63.04%),48 (0.42),←,
30,"Chaplin, Troy",22y 84d,49 (27-1-21 56.12%),6 (0.12),←,
18,"Cornes, Kane",25y 133d,148 (92-1-55 62.50%),66 (0.45),←,
33,"Ebert, Brett",24y 181d,87 (46-1-40 53.45%),129 (1.48),←,
17,"Gray, Robbie",20y 48d,7 (4-0-3 57.14%),12 (1.71),←,
5,"Lade, Brendon",31y 312d,203 (115-3-85 57.39%),160 (0.79),←,
44,"Logan, Tom",22y 320d,25 (12-0-13 48.00%),6 (0.24),22 (12-0-10 54.55%),6 (0.27)
4,"Motlop, Daniel",26y 62d,84 (38-1-45 45.83%),125 (1.49),37 (18-0-19 48.65%),72 (1.95)
16,"Pearce, Danyle",22y 40d,57 (29-0-28 50.88%),33 (0.58),←,
36,"Pettigrew, Michael",23y 62d,64 (33-0-31 51.56%),24 (0.38),←,
15,"Rodan, David",24y 222d,98 (39-0-59 39.80%),78 (0.80),33 (20-0-13 60.61%),35 (1.06)
3,"Salopek, Steven",22y 331d,71 (39-0-32 54.93%),38 (0.54),←,
9,"Surjan, Jacob",22y 276d,55 (31-0-24 56.36%),9 (0.16),←,
6,"Thomson, Adam",21y 270d,25 (14-0-11 56.00%),14 (0.56),←,
28,"Thurstans, Toby",27y 277d,91 (56-1-34 62.09%),50 (0.55),←,
1,"Tredrea, Warren",29y 145d,218 (129-2-87 59.63%),472 (2.17),←,
39,"Westhoff, Justin",21y 229d,24 (14-0-10 58.33%),39 (1.63),←,
Totals,Totals,24y 215d,1923 (1101-15-807 57.25%),1698 (0.88),,
C,"Williams, Mark",49y 270d,222 (132-2-88 59.91%),,←,
