Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",21y 159d,28 (21-0-7 75.00%),9 (0.32),←,
21,"Bradley, Craig",32y 285d,239 (153-2-84 64.44%),179 (0.75),←,
16,"Camporeale, Scott",20y 358d,41 (34-0-7 82.93%),30 (0.73),←,
39,"Christou, Ang",24y 200d,91 (67-1-23 74.18%),16 (0.18),←,
6,"Clape, Matt",27y 67d,66 (52-0-14 78.79%),53 (0.80),37 (31-0-6 83.78%),39 (1.05)
34,"De Iulio, Ron",24y 110d,55 (38-0-17 69.09%),50 (0.91),←,
12,"Gleeson, Adrian",29y 95d,176 (110-2-64 63.07%),174 (0.99),←,
13,"Hanna, Mil",30y 120d,177 (105-2-70 59.89%),80 (0.45),←,
9,"Hickmott, Adrian",24y 126d,67 (44-0-23 65.67%),34 (0.51),17 (12-0-5 70.59%),10 (0.59)
4,"Kernahan, Stephen",32y 337d,229 (147-2-80 64.63%),693 (3.03),←,
43,"Koutoufides, Anthony",23y 198d,79 (55-1-23 70.25%),51 (0.65),←,
22,"Manton, Glenn",23y 63d,51 (36-0-15 70.59%),13 (0.25),30 (25-0-5 83.33%),9 (0.30)
5,"McKay, Andrew",26y 20d,81 (59-1-21 73.46%),14 (0.17),←,
10,"Mitchell, Barry",30y 240d,218 (105-2-111 48.62%),247 (1.13),35 (27-0-8 77.14%),25 (0.71)
18,"Murphy, Justin",20y 101d,22 (17-0-5 77.27%),15 (0.68),10 (8-0-2 80.00%),6 (0.60)
7,"Ratten, Brett",25y 23d,115 (75-0-40 65.22%),28 (0.24),←,
14,"Sexton, Michael",25y 151d,125 (83-1-41 66.80%),11 (0.09),←,
1,"Silvagni, Stephen",29y 64d,206 (138-1-67 67.23%),126 (0.61),←,
11,"Spalding, Earl",31y 145d,203 (140-1-62 69.21%),165 (0.81),94 (70-1-23 75.00%),102 (1.09)
28,"Turner, Peter",22y 193d,5 (3-0-2 60.00%),1 (0.20),2 (2-0-0 100.00%),
2,"Williams, Greg",32y 308d,236 (144-1-91 61.23%),206 (0.87),95 (68-1-26 72.11%),78 (0.82)
Totals,Totals,26y 212d,2510 (1626-17-867 64.78%),2195 (0.87),,
C,"Parkin, David",53y 326d,417 (254-2-161 61.15%),,254 (167-2-85 66.14%),
