Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Billings, Jack",8,2,7,15,,1.0,,2.0,1.0,,1.0,,2.0,,,7.0,7.0,,1.0,,,1.0,81.0
17,"Bowey, Jake",11,3,4,15,,,,3.0,4.0,1.0,1.0,3.0,1.0,1.0,,5.0,8.0,1.0,,,,1.0,78.0
50,"Brown, Ben",2,,1,3,1,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,1.0,,,80.0
37,"Chandler, Kade",5,1,4,9,1,,,7.0,,4.0,,4.0,,2.0,,4.0,6.0,,,,,,85.0
31,"Fritsch, Bayley",8,3,1,9,3,,,1.0,,,,,2.0,,,5.0,4.0,1.0,3.0,,,,86.0
11,"Gawn, Max",12,3,8,20,,1.0,28.0,,3.0,2.0,6.0,2.0,2.0,2.0,,10.0,7.0,2.0,,5.0,,1.0,86.0
22,"Howes, Blake",9,6,4,13,,,,,2.0,1.0,,1.0,,1.0,,2.0,10.0,,,5.0,,,82.0
8 ↓,"Lever, Jake",1,1,,1,,,,,,,,,,,,,1.0,,,1.0,,,7.0
1,"May, Steven",7,2,1,8,,,,,,,,3.0,,1.0,,1.0,3.0,,,4.0,,,90.0
23,"McAdam, Shane",6,4,5,11,1,1.0,,2.0,,1.0,1.0,3.0,1.0,2.0,,4.0,8.0,1.0,3.0,,1.0,1.0,72.0
25,"McDonald, Tom",9,4,6,15,,,,3.0,6.0,,,5.0,,1.0,,6.0,7.0,1.0,,8.0,,,97.0
4,"McVee, Judd",9,4,5,14,,,,,3.0,1.0,,,1.0,,,5.0,7.0,,,,1.0,,81.0
30,"Neal-Bullen, Alex",13,3,10,23,1,,,3.0,1.0,4.0,2.0,4.0,3.0,1.0,,7.0,16.0,,,1.0,,,80.0
13,"Oliver, Clayton",10,,16,26,,,,8.0,2.0,4.0,9.0,2.0,3.0,1.0,,20.0,8.0,,,3.0,,1.0,79.0
5,"Petracca, Christian",9,4,11,20,1,1.0,,1.0,,4.0,5.0,1.0,1.0,,,9.0,9.0,1.0,,,,2.0,84.0
35,"Petty, Harry",3,1,2,5,,1.0,13.0,5.0,1.0,1.0,,2.0,1.0,1.0,,1.0,5.0,,1.0,4.0,,,75.0
36,"Pickett, Kysaiah",12,2,7,19,1,,,5.0,,5.0,3.0,3.0,1.0,,,6.0,11.0,,,2.0,2.0,,90.0
24,"Rivers, Trent",9,3,9,18,,,,5.0,5.0,2.0,,4.0,,,,3.0,13.0,,,2.0,2.0,1.0,84.0
3,"Salem, Christian",13,7,12,25,,,,3.0,3.0,3.0,4.0,2.0,,1.0,,9.0,16.0,,,,,,84.0
32,"Sparrow, Tom",6,1,6,12,,1.0,,5.0,1.0,,1.0,3.0,2.0,,,3.0,8.0,,,,1.0,,81.0
7,"Viney, Jack",12,4,7,19,,,,9.0,3.0,2.0,5.0,2.0,,,,8.0,12.0,,,2.0,,,78.0
6,"Windsor, Caleb",7,1,6,13,1,,,1.0,2.0,,1.0,4.0,,,,3.0,10.0,,1.0,1.0,,,79.0
40 ↑,"Woewodin, Taj",4,1,6,10,,,,3.0,2.0,1.0,2.0,,,,,4.0,6.0,,,,,,61.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,60,138,323,10,10.0,42.0,67.0,39.0,36.0,41.0,48.0,20.0,14.0,,123.0,183.0,7.0,9.0,39.0,7.0,8.0,
Opposition,Opposition,224,111,127,351,16,9.0,29.0,63.0,24.0,57.0,36.0,44.0,14.0,20.0,6.0,123.0,213.0,15.0,13.0,42.0,11.0,11.0,
