Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
22,"Addison, Dylan",25y 286d,83 (42-1-40 51.20%),25 (0.30),←,
17,"Cooney, Adam",27y 293d,196 (95-2-99 48.98%),167 (0.85),←,
6,"Dahlhaus, Luke",20y 333d,44 (14-0-30 31.82%),41 (0.93),←,
29,"Dickson, Tory",25y 297d,24 (5-0-19 20.83%),29 (1.21),←,
13,"Giansiracusa, Daniel",31y 131d,244 (108-4-132 45.08%),305 (1.25),←,
44,"Goodes, Brett",29y 153d,13 (4-0-9 30.77%),2 (0.15),←,
1,"Grant, Jarrad",24y 14d,52 (24-0-28 46.15%),59 (1.13),←,
16,"Griffen, Ryan",26y 358d,177 (88-1-88 50.00%),119 (0.67),←,
24,"Hrovat, Nathan",19y 43d,7 (3-0-4 42.86%),1 (0.14),←,
26,"Hunter, Lachie",18y 219d,4 (0-0-4 0.00%),1 (0.25),←,
19,"Jones, Liam",22y 146d,53 (19-0-34 35.85%),53 (1.00),←,
21,"Liberatore, Tom",21y 65d,49 (14-0-35 28.57%),10 (0.20),←,
11,"Macrae, Jack",18y 351d,11 (3-0-8 27.27%),3 (0.27),←,
27,"Minson, Will",28y 100d,152 (73-1-78 48.36%),70 (0.46),←,
38,"Morris, Dale",30y 203d,167 (89-2-76 53.89%),3 (0.02),←,
2,"Murphy, Robert",31y 41d,243 (104-4-135 43.62%),165 (0.68),←,
42,"Picken, Liam",26y 353d,101 (44-0-57 43.56%),29 (0.29),←,
23,"Roughead, Jordan",22y 259d,51 (18-0-33 35.29%),12 (0.24),←,
25,"Stevens, Koby",22y 32d,24 (8-0-16 33.33%),8 (0.33),13 (4-0-9 30.77%),6 (0.46)
32,"Talia, Michael",20y 159d,11 (2-0-9 18.18%),1 (0.09),←,
15,"Tutt, Jason",22y 66d,15 (3-0-12 20.00%),11 (0.73),←,
3,"Wallis, Mitch",20y 269d,37 (9-0-28 24.32%),10 (0.27),←,
Totals,Totals,24y 156d,1758 (769-15-974 43.74%),1124 (0.64),,
C,"McCartney, Brendan",52y 270d,38 (9-0-29 23.68%),,←,
