Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1 ↓,"Ballantyne, Hayden",2,1,2,4,1,,,1.0,,1.0,,2.0,,2.0,,2.0,2.0,1.0,1.0,3.0,,,40.0
21,"Barlow, Michael",10,3,10,20,,,,7.0,2.0,2.0,1.0,3.0,,2.0,,9.0,9.0,,,,1.0,,78.0
17 ↑,"Crozier, Hayden",4,1,3,7,,,,1.0,,2.0,,,,,,3.0,4.0,1.0,,,,,42.0
9,"de Boer, Matt",3,2,8,11,,,,6.0,,,1.0,,,,,4.0,7.0,,,,,,86.0
7,"Fyfe, Nat",11,3,12,23,,1.0,1.0,2.0,2.0,2.0,8.0,2.0,,,,16.0,7.0,,1.0,1.0,,1.0,87.0
12,"Griffin, Jonathon",4,3,3,7,1,,12.0,5.0,,2.0,,2.0,,2.0,,2.0,5.0,,,,,,88.0
32,"Hill, Stephen",19,6,9,28,1,1.0,,4.0,3.0,9.0,2.0,1.0,,,,6.0,22.0,,1.0,,3.0,2.0,85.0
5,"Ibbotson, Garrick",12,5,12,24,,,,,3.0,3.0,1.0,1.0,1.0,,,10.0,15.0,1.0,,4.0,,,91.0
23,"Mayne, Chris",12,6,6,18,4,1.0,,9.0,1.0,1.0,1.0,1.0,1.0,,2.0,5.0,11.0,,1.0,2.0,,,82.0
18,"McPharlin, Luke",10,6,7,17,,,2.0,1.0,5.0,,1.0,1.0,,,,4.0,12.0,1.0,,3.0,,,94.0
16,"Mundy, David",13,1,17,30,1,,3.0,9.0,3.0,7.0,5.0,2.0,2.0,1.0,3.0,13.0,18.0,,,2.0,,2.0,82.0
27,"Neale, Lachie",9,7,22,31,,,,4.0,,4.0,6.0,1.0,,1.0,1.0,13.0,18.0,,,,,,74.0
29,"Pavlich, Matthew",13,4,5,18,2,5.0,,1.0,,4.0,,1.0,1.0,1.0,,7.0,11.0,1.0,3.0,1.0,,2.0,90.0
25,"Pearce, Alex",7,2,8,15,,,1.0,2.0,1.0,,,2.0,1.0,2.0,,6.0,10.0,,,3.0,,,96.0
6,"Pearce, Danyle",16,3,8,24,1,,,2.0,,6.0,2.0,1.0,,,,4.0,19.0,,,,,2.0,78.0
31,"Sandilands, Aaron",1,5,11,12,1,,46.0,3.0,,,4.0,1.0,1.0,1.0,,9.0,4.0,3.0,1.0,1.0,,,77.0
11,"Sheridan, Tom",11,2,6,17,,,,4.0,,6.0,,1.0,,,,3.0,14.0,,,1.0,3.0,,90.0
34,"Spurr, Lee",16,7,9,25,,1.0,,4.0,1.0,2.0,2.0,,1.0,,,11.0,15.0,,,6.0,,,93.0
8,"Suban, Nick",8,2,6,14,,1.0,1.0,7.0,1.0,2.0,2.0,2.0,,2.0,,6.0,8.0,,,,,,81.0
33,"Sutcliffe, Cam",7,3,8,15,,,,4.0,2.0,2.0,1.0,3.0,1.0,2.0,,6.0,9.0,,,2.0,,,94.0
20,"Taberner, Matthew",7,4,1,8,,1.0,,5.0,,3.0,1.0,1.0,1.0,1.0,,4.0,4.0,2.0,1.0,3.0,,,88.0
10,"Walters, Michael",15,4,7,22,1,3.0,,3.0,1.0,3.0,3.0,2.0,4.0,2.0,,17.0,3.0,3.0,1.0,3.0,1.0,,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,80,180,390,13,17.0,66.0,84.0,25.0,61.0,41.0,30.0,14.0,19.0,6.0,160.0,227.0,13.0,10.0,35.0,8.0,9.0,
Opposition,Opposition,215,101,157,372,8,5.0,29.0,74.0,40.0,34.0,37.0,40.0,19.0,13.0,,132.0,238.0,5.0,5.0,43.0,3.0,8.0,
