Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",23y 168d,39 (24-2-13 64.10%),32 (0.82),←,
9,"Cockatoo-Collins, Che",20y 51d,17 (9-1-7 55.88%),27 (1.59),←,
23,"Cransberg, Peter",27y 270d,59 (35-2-22 61.02%),53 (0.90),←,
7,"Daniher, Chris",29y 25d,71 (39-2-30 56.34%),17 (0.24),←,
20,"Darcy, Tim",31y 100d,180 (99-1-80 55.28%),85 (0.47),4 (3-1-0 87.50%),2 (0.50)
38,"Denham, Sean",25y 361d,100 (57-2-41 58.00%),42 (0.42),56 (33-2-21 60.71%),21 (0.38)
31,"Fletcher, Dustin",19y 353d,33 (22-2-9 69.70%),4 (0.12),←,
30,"Fraser, Mark",24y 80d,47 (27-1-19 58.51%),23 (0.49),2 (1-1-0 75.00%),
29,"Grenvold, David",29y 50d,92 (60-2-30 66.30%),16 (0.17),←,
1,"Harvey, Mark",29y 318d,169 (112-2-55 66.86%),164 (0.97),←,
5,"Hird, James",22y 80d,44 (26-2-16 61.36%),69 (1.57),←,
13,"Long, Michael",25y 206d,106 (69-1-36 65.57%),71 (0.67),←,
2,"Mercuri, Mark",21y 63d,40 (25-2-13 65.00%),50 (1.25),←,
24,"Misiti, Joe",20y 167d,45 (27-2-16 62.22%),19 (0.42),←,
41,"OConnor, Ryan",20y 302d,6 (3-1-2 58.33%),3 (0.50),←,
10,"ODonnell, Gary",29y 348d,161 (99-2-60 62.11%),54 (0.34),←,
47,"Olarenshaw, Ricky",22y 83d,30 (19-1-10 65.00%),8 (0.27),←,
19,"Somerville, Peter",26y 291d,80 (49-1-30 61.88%),66 (0.82),←,
12,"Symons, Michael",23y 221d,44 (28-1-15 64.77%),57 (1.30),←,
4,"Wanganeen, Gavin",21y 311d,87 (49-2-36 57.47%),39 (0.45),←,
35,"Young, Barry",24y 303d,72 (30-1-41 42.36%),40 (0.56),19 (11-1-7 60.53%),17 (0.89)
Totals,Totals,24y 285d,1522 (908-33-581 59.66%),939 (0.62),,
C,"Sheedy, Kevin",47y 122d,333 (215-3-115 65.02%),,←,
