Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
21,"Bradley, Craig",32y 207d,232 (148-2-82 64.22%),174 (0.75),←,
20,"Brown, Fraser",25y 273d,112 (68-1-43 61.16%),72 (0.64),←,
16,"Camporeale, Scott",20y 280d,31 (27-0-4 87.10%),19 (0.61),←,
39,"Christou, Ang",24y 122d,81 (60-1-20 74.69%),16 (0.20),←,
6,"Clape, Matt",26y 355d,58 (46-0-12 79.31%),49 (0.84),29 (25-0-4 86.21%),35 (1.21)
34,"De Iulio, Ron",24y 32d,45 (31-0-14 68.89%),47 (1.04),←,
35,"Dean, Peter",31y 69d,210 (136-1-73 65.00%),29 (0.14),←,
9,"Hickmott, Adrian",24y 48d,57 (37-0-20 64.91%),26 (0.46),7 (5-0-2 71.43%),2 (0.29)
33,"Hogg, Matthew",27y 148d,131 (72-3-56 56.11%),31 (0.24),72 (48-1-23 67.36%),27 (0.38)
43,"Koutoufides, Anthony",23y 120d,69 (48-1-20 70.29%),37 (0.54),←,
44,"Madden, Justin",34y 352d,319 (204-2-113 64.26%),188 (0.59),274 (174-2-98 63.87%),168 (0.61)
22,"Manton, Glenn",22y 351d,41 (29-0-12 70.73%),9 (0.22),20 (18-0-2 90.00%),5 (0.25)
18,"Murphy, Justin",20y 23d,19 (14-0-5 73.68%),11 (0.58),7 (5-0-2 71.43%),2 (0.29)
19,"Pearce, Brad",24y 275d,33 (28-0-5 84.85%),71 (2.15),31 (28-0-3 90.32%),70 (2.26)
7,"Ratten, Brett",24y 311d,105 (68-0-37 64.76%),25 (0.24),←,
23,"Rice, Dean",28y 61d,138 (64-1-73 46.74%),66 (0.48),22 (19-0-3 86.36%),23 (1.05)
14,"Sexton, Michael",25y 73d,115 (76-1-38 66.52%),10 (0.09),←,
1,"Silvagni, Stephen",28y 352d,196 (131-1-64 67.09%),123 (0.63),←,
3,"Welsh, Rohan",25y 223d,35 (22-1-12 64.29%),57 (1.63),←,
32,"Whitehead, Adrian",20y 266d,40 (34-0-6 85.00%),4 (0.10),←,
2,"Williams, Greg",32y 230d,226 (137-1-88 60.84%),203 (0.90),85 (61-1-23 72.35%),75 (0.88)
Totals,Totals,26y 59d,2293 (1480-16-797 64.54%),1267 (0.55),,
C,"Parkin, David",53y 248d,407 (247-2-158 60.93%),,244 (160-2-82 65.98%),
