Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
14,"Birchall, Grant",24y 162d,141 (86-1-54 61.35%),16 (0.11),←,
22,"Breust, Luke",21y 240d,30 (24-0-6 80.00%),53 (1.77),←,
13,"Cheney, Kyle",22y 318d,26 (11-0-15 42.31%),2 (0.08),12 (9-0-3 75.00%),2 (0.17)
23,"Franklin, Lance",25y 160d,156 (87-1-68 56.09%),502 (3.22),←,
6,"Gibson, Josh",28y 117d,114 (61-2-51 54.39%),2 (0.02),49 (32-1-16 66.33%),
19,"Gunston, Jack",20y 266d,22 (11-0-11 50.00%),30 (1.36),8 (6-0-2 75.00%),10 (1.25)
20,"Hale, David",28y 47d,163 (81-2-80 50.31%),151 (0.93),34 (25-0-9 73.53%),32 (0.94)
32,"Hill, Bradley",18y 365d,5 (4-0-1 80.00%),3 (0.60),←,
3,"Lewis, Jordan",26y 75d,159 (87-1-71 55.03%),79 (0.50),←,
5,"Mitchell, Sam",29y 270d,211 (114-1-96 54.27%),52 (0.25),←,
29,"Murphy, Tom",26y 111d,91 (51-1-39 56.59%),4 (0.04),←,
28,"Puopolo, Paul",24y 219d,30 (24-0-6 80.00%),18 (0.60),←,
33,"Rioli, Cyril",22y 360d,97 (63-1-33 65.46%),127 (1.31),←,
2,"Roughead, Jarryd",25y 167d,149 (83-1-65 56.04%),282 (1.89),←,
21,"Savage, Shane",21y 185d,34 (24-0-10 70.59%),22 (0.65),←,
25,"Schoenmakers, Ryan",21y 243d,49 (26-0-23 53.06%),1 (0.02),←,
26,"Shiels, Liam",21y 70d,54 (34-0-20 62.96%),15 (0.28),←,
16,"Smith, Isaac",23y 191d,27 (22-0-5 81.48%),27 (1.00),←,
24,"Stratton, Ben",23y 129d,41 (25-1-15 62.20%),1 (0.02),←,
4,"Suckling, Matt",23y 349d,43 (29-0-14 67.44%),16 (0.37),←,
37,"Whitecross, Brendan",22y 165d,63 (39-1-23 62.70%),32 (0.51),←,
11,"Young, Clinton",26y 143d,106 (63-1-42 59.91%),55 (0.52),←,
Totals,Totals,24y 32d,1811 (1049-14-748 57.92%),1490 (0.82),,
C,"Clarkson, Alastair",44y 72d,177 (98-1-78 55.65%),,←,
