Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",22y 151d,82 (17-0-65 20.73%),9 (0.11),←,
43,"Answerth, Noah",19y 278d,3 (2-0-1 66.67%),,←,
33,"Bailey, Zac",19y 230d,16 (5-0-11 31.25%),6 (0.38),←,
7,"Berry, Jarrod",21y 95d,45 (13-0-32 28.89%),24 (0.53),←,
23,"Cameron, Charlie",24y 310d,92 (53-1-38 58.15%),116 (1.26),19 (6-0-13 31.58%),29 (1.53)
26,"Cutler, Tom",24y 80d,66 (18-0-48 27.27%),32 (0.48),←,
27,"Gardiner, Darcy",23y 231d,90 (25-0-65 27.78%),4 (0.04),←,
30,"Hipwood, Eric",21y 240d,60 (17-0-43 28.33%),92 (1.53),←,
2,"Hodge, Luke",34y 330d,332 (189-2-141 57.23%),194 (0.58),27 (9-0-18 33.33%),1 (0.04)
35,"Lester, Ryan",26y 258d,120 (36-0-84 30.00%),45 (0.38),←,
17,"Lyons, Jarryd",26y 293d,100 (49-0-51 49.00%),51 (0.51),8 (5-0-3 62.50%),2 (0.25)
12,"Martin, Stefan",32y 175d,166 (42-1-123 25.60%),42 (0.25),109 (28-0-81 25.69%),19 (0.17)
11,"McCarthy, Lincoln",25y 201d,37 (28-0-9 75.68%),35 (0.95),8 (5-0-3 62.50%),10 (1.25)
6,"McCluggage, Hugh",21y 69d,48 (14-0-34 29.17%),29 (0.60),←,
46,"McInerney, Oscar",24y 305d,24 (9-0-15 37.50%),18 (0.75),←,
25,"McStay, Daniel",23y 321d,87 (23-0-64 26.44%),61 (0.70),←,
9,"Neale, Lachie",25y 352d,143 (70-0-73 48.95%),71 (0.50),8 (5-0-3 62.50%),4 (0.50)
16,"Rayner, Cam",19y 202d,30 (10-0-20 33.33%),31 (1.03),←,
10,"Rich, Daniel",28y 338d,191 (62-1-128 32.72%),104 (0.54),←,
5,"Robinson, Mitch",29y 338d,176 (69-1-106 39.49%),99 (0.56),76 (18-0-58 23.68%),41 (0.54)
29,"Witherden, Alex",20y 243d,38 (12-0-26 31.58%),4 (0.11),←,
15,"Zorko, Dayne",30y 91d,152 (47-0-105 30.92%),165 (1.09),←,
Totals,Totals,24y 349d,2098 (810-6-1282 38.61%),1232 (0.59),,
C,"Fagan, Chris",57y 322d,52 (15-0-37 28.85%),,←,
