Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
36,"Amartey, Joel",5,3,2,7,4,,1.0,2.0,,,,2.0,1.0,1.0,,3.0,4.0,2.0,2.0,,,1.0,58.0
22,"Blakey, Nick",11,4,12,23,,,,1.0,3.0,3.0,,,,,,3.0,20.0,,,7.0,7.0,,86.0
16,"Campbell, Braeden",12,6,8,20,,1.0,,1.0,,7.0,,2.0,,1.0,,8.0,13.0,2.0,,,,3.0,85.0
4,"Clarke, Ryan",5,5,11,16,2,1.0,,,,1.0,1.0,3.0,,,,5.0,11.0,,2.0,,,,81.0
7,"Cunningham, Harry",8,7,6,14,,,,3.0,3.0,3.0,1.0,1.0,,,,1.0,14.0,,,1.0,,,93.0
13,"Florent, Oliver",5,,13,18,,1.0,,2.0,,3.0,2.0,,,,,4.0,12.0,,,1.0,2.0,1.0,86.0
42 ↑,"Fox, Robbie",6,4,4,10,1,,,1.0,,2.0,1.0,,,,,2.0,8.0,1.0,2.0,1.0,,,24.0
10,"Francis, Aaron",4,3,5,9,,,,,3.0,,,3.0,1.0,2.0,,4.0,6.0,,,6.0,,,85.0
21,"Gulden, Errol",22,7,10,32,3,,,5.0,2.0,7.0,2.0,4.0,,,3.0,10.0,21.0,1.0,1.0,,2.0,3.0,88.0
5,"Heeney, Isaac",13,6,9,22,5,4.0,,5.0,,3.0,1.0,1.0,,,2.0,10.0,13.0,1.0,3.0,3.0,,4.0,83.0
31,"Hickey, Tom",9,4,10,19,,,35.0,,1.0,7.0,7.0,2.0,2.0,2.0,,13.0,6.0,2.0,,,,1.0,76.0
44,"Lloyd, Jake",15,4,7,22,,,,1.0,2.0,5.0,1.0,2.0,1.0,1.0,,5.0,16.0,,,3.0,1.0,,90.0
6,"McDonald, Logan",9,7,2,11,4,,,1.0,,1.0,,,1.0,,,5.0,7.0,2.0,6.0,1.0,,1.0,74.0
27,"McInerney, Justin",12,4,10,22,3,,,1.0,,4.0,1.0,1.0,1.0,,,6.0,16.0,,1.0,1.0,1.0,1.0,77.0
2,"McLean, Hayden",8,5,8,16,3,2.0,17.0,3.0,,2.0,,2.0,2.0,,,7.0,8.0,3.0,2.0,3.0,,2.0,89.0
43,"Melican, Lewis",4,2,4,8,,,,1.0,2.0,,,3.0,2.0,1.0,,2.0,6.0,,,5.0,,,77.0
14 ↓,"Mills, Callum",7,3,13,20,,,,2.0,1.0,1.0,2.0,1.0,,,,6.0,13.0,2.0,,,,1.0,55.0
11,"Papley, Tom",13,8,5,18,1,2.0,,5.0,,4.0,1.0,4.0,,,,5.0,13.0,1.0,6.0,2.0,1.0,1.0,84.0
26,"Parker, Luke",9,3,19,28,2,,,3.0,1.0,3.0,10.0,2.0,1.0,2.0,,18.0,13.0,1.0,2.0,2.0,,,87.0
24,"Rampe, Dane",5,1,11,16,,,,2.0,4.0,1.0,,,1.0,,,7.0,9.0,,,2.0,,,84.0
8,"Rowbottom, James",17,2,10,27,,2.0,,13.0,2.0,6.0,9.0,4.0,4.0,2.0,,20.0,10.0,,,3.0,,1.0,82.0
29,"Sheldrick, Angus",14,4,15,29,1,3.0,,4.0,4.0,3.0,4.0,2.0,2.0,,,12.0,17.0,1.0,1.0,,1.0,,73.0
1,"Warner, Chad",18,3,15,33,2,2.0,,5.0,1.0,11.0,4.0,2.0,1.0,,1.0,6.0,26.0,,1.0,,2.0,4.0,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,231,95,209,440,31,19.0,53.0,61.0,29.0,77.0,47.0,41.0,20.0,12.0,6.0,162.0,282.0,19.0,29.0,41.0,17.0,24.0,
Opposition,Opposition,155,64,145,300,5,4.0,41.0,58.0,46.0,34.0,37.0,45.0,12.0,18.0,,107.0,186.0,6.0,3.0,37.0,4.0,4.0,
