Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Blease, Sam",8,3,3,11,1,,,2.0,,6.0,,4.0,1.0,,,3.0,9.0,,,3.0,2.0,,75.0
11,"Clark, Mitch",12,9,4,16,4,1.0,8.0,2.0,,1.0,2.0,3.0,,1.0,,9.0,7.0,4.0,4.0,2.0,,,90.0
14 ↑,"Dunn, Lynden",4,2,3,7,2,1.0,,,,1.0,,,,,,3.0,4.0,,2.0,,,,27.0
8,"Frawley, James",7,6,4,11,,,,6.0,2.0,1.0,,4.0,,1.0,,1.0,10.0,,,3.0,,,90.0
20,"Garland, Colin",9,3,2,11,,1.0,,3.0,,2.0,1.0,2.0,,1.0,,4.0,6.0,,,1.0,,1.0,90.0
18 ↓,"Green, Brad",6,6,1,7,,3.0,,1.0,,1.0,1.0,,,,,4.0,3.0,3.0,3.0,,,,56.0
16,"Grimes, Jack",21,7,4,25,,,,5.0,2.0,8.0,2.0,1.0,2.0,,,7.0,18.0,,,1.0,1.0,1.0,86.0
38,"Howe, Jeremy",10,7,8,18,2,,,3.0,1.0,3.0,1.0,2.0,1.0,2.0,,10.0,8.0,5.0,1.0,1.0,,1.0,81.0
40,"Jamar, Mark",2,,7,9,,,28.0,2.0,,,6.0,2.0,2.0,1.0,,8.0,2.0,,,3.0,,,85.0
2,"Jones, Nathan",16,1,15,31,,,,2.0,5.0,5.0,5.0,1.0,2.0,1.0,,14.0,20.0,,,1.0,,1.0,84.0
49,"Magner, James",7,3,2,9,1,,,2.0,,2.0,,1.0,,1.0,,3.0,5.0,,,1.0,,,79.0
25,"McDonald, Tom",7,4,5,12,,,,4.0,2.0,1.0,1.0,,,,,5.0,7.0,1.0,,4.0,,1.0,98.0
13,"McKenzie, Jordie",6,1,12,18,,,,6.0,,2.0,5.0,5.0,1.0,3.0,,11.0,8.0,,,1.0,,1.0,79.0
22,"Moloney, Brent",9,2,5,14,,,1.0,2.0,1.0,4.0,4.0,3.0,1.0,3.0,,7.0,6.0,,,,,,81.0
10,"Morton, Cale",11,4,8,19,,,,1.0,4.0,,1.0,3.0,2.0,,,5.0,12.0,,,2.0,2.0,,80.0
26,"Nicholson, Daniel",5,6,7,12,,,,2.0,,2.0,1.0,2.0,1.0,1.0,,4.0,10.0,,,2.0,1.0,,87.0
27,"Rivers, Jared",4,2,4,8,1,,,4.0,1.0,,,,,,,3.0,5.0,1.0,1.0,4.0,,,96.0
30,"Sellar, James",9,5,3,12,,,,,5.0,,,3.0,1.0,1.0,,5.0,6.0,,,14.0,,,99.0
12,"Sylvia, Colin",4,4,6,10,1,1.0,,3.0,,1.0,,,,,,4.0,7.0,,2.0,1.0,,1.0,85.0
35,"Tapscott, Luke",6,2,7,13,,,,3.0,1.0,1.0,1.0,4.0,1.0,,,5.0,7.0,,,3.0,,,79.0
9,"Trengove, Jack",7,5,10,17,1,1.0,1.0,6.0,4.0,1.0,2.0,4.0,2.0,1.0,,8.0,10.0,,1.0,1.0,,,82.0
4,"Watts, Jack",11,5,7,18,,,,1.0,3.0,3.0,,2.0,1.0,1.0,,7.0,9.0,2.0,,2.0,,1.0,93.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,181,87,127,308,13,9.0,38.0,60.0,31.0,45.0,33.0,46.0,18.0,18.0,,130.0,179.0,16.0,14.0,50.0,6.0,8.0,
Opposition,Opposition,228,105,156,384,19,15.0,41.0,71.0,31.0,55.0,41.0,43.0,18.0,18.0,6.0,149.0,237.0,14.0,13.0,45.0,17.0,11.0,
