Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
26,"Doyle, Greg",23y 218d,9 (6-0-3 66.67%),11 (1.22),7 (6-0-1 85.71%),8 (1.14)
23,"Dyson, Kevin",26y 361d,36 (20-0-16 55.56%),17 (0.47),←,
20,"Febey, Matthew",24y 254d,33 (19-0-14 57.58%),14 (0.42),←,
21,"Febey, Steven",24y 254d,113 (66-0-47 58.41%),18 (0.16),←,
14,"Grinter, Rod",28y 339d,130 (73-1-56 56.54%),57 (0.44),←,
22,"Hilton, Jeff",21y 338d,11 (9-0-2 81.82%),11 (1.00),5 (5-0-0 100.00%),5 (1.00)
13,"Jakovich, Allen",26y 40d,39 (22-0-17 56.41%),173 (4.44),←,
7,"Kowal, Darren",21y 316d,25 (16-0-9 64.00%),22 (0.88),←,
16,"Lovell, Andy",23y 276d,82 (41-1-40 50.61%),100 (1.22),←,
17,"Lovett, Brett",27y 345d,165 (97-1-67 59.09%),23 (0.14),←,
3,"Lyon, Garry",26y 229d,152 (92-1-59 60.86%),214 (1.41),←,
9,"Neitz, David",19y 98d,25 (15-0-10 60.00%),17 (0.68),←,
29,"Obst, Andrew",29y 254d,77 (45-0-32 58.44%),40 (0.52),←,
19,"Prymke, Paul",23y 143d,4 (4-0-0 100.00%),,←,
41,"Rohde, Peter",29y 162d,146 (89-1-56 61.30%),25 (0.17),100 (55-1-44 55.50%),19 (0.19)
5,"Schwarz, David",21y 280d,42 (17-1-24 41.67%),43 (1.02),←,
11,"Stynes, Jim",28y 7d,158 (93-1-64 59.18%),104 (0.66),←,
2,"Tingay, Stephen",23y 260d,81 (48-0-33 59.26%),39 (0.48),←,
12,"Viney, Todd",28y 31d,123 (66-1-56 54.07%),55 (0.45),←,
27,"Wight, Sean",30y 46d,110 (63-0-47 57.27%),63 (0.57),←,
8,"Yeats, Graeme",29y 221d,162 (90-1-71 55.86%),45 (0.28),←,
Totals,Totals,25y 265d,1723 (991-9-723 57.52%),1091 (0.63),,
C,"Balme, Neil",42y 105d,25 (15-0-10 60.00%),,←,
