Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Black, Heath",11,1,6,17,,,,1.0,1.0,,1.0,,,,,4,12,,,,2.0,,61.0
2,"Carr, Josh",18,10,15,33,,1.0,1.0,3.0,5.0,1.0,5.0,4.0,2.0,1.0,,13,20,,1.0,4.0,5.0,,91.0
9,"Carr, Matthew",8,5,6,14,,1.0,,1.0,,2.0,3.0,2.0,,2.0,,5,9,,1.0,,1.0,,97.0
10,"Cook, Troy",2,2,7,9,,,,5.0,,,,,1.0,,,3,6,1.0,,5.0,,,78.0
15,"Crowley, Ryan",5,4,2,7,1.0,1.0,,2.0,,,,3.0,,1.0,,2,5,,1.0,,,,55.0
25,"Dodd, Steven",6,7,6,12,,,,3.0,3.0,1.0,,,1.0,,,4,8,1.0,,3.0,1.0,,97.0
41,"Duffield, Paul",4,5,5,9,,,,1.0,2.0,,,2.0,,2.0,,2,7,,,5.0,1.0,,53.0
33,"Farmer, Jeff",12,7,4,16,1.0,2.0,,3.0,,4.0,3.0,3.0,,,,8,8,2.0,4.0,1.0,5.0,,82.0
42,"Haddrill, Robert",2,2,5,7,,,,4.0,3.0,,,,1.0,,,3,4,,,7.0,,,72.0
4,"Hasleby, Paul",7,1,8,15,,,,1.0,1.0,,4.0,2.0,1.0,2.0,,5,10,,,,2.0,,83.0
11,"Headland, Des",20,5,3,23,1.0,3.0,,2.0,1.0,10.0,2.0,2.0,,,,6,17,,,1.0,7.0,,71.0
37,"Johnson, Michael",6,3,3,9,,1.0,1.0,,2.0,,1.0,1.0,1.0,1.0,,4,4,1.0,1.0,2.0,1.0,,100.0
8,"McManus, Shaun",8,1,4,12,,,,,,2.0,1.0,1.0,1.0,,,7,5,,,2.0,,,76.0
18,"McPharlin, Luke",5,3,1,6,,,,3.0,,,,1.0,1.0,1.0,,1,5,,1.0,3.0,,1.0,67.0
6,"Medhurst, Paul",17,14,1,18,1.0,2.0,,,,8.0,,8.0,,,,3,15,1.0,5.0,,4.0,,100.0
16,"Mundy, David",11,7,11,22,,,,2.0,6.0,2.0,2.0,2.0,,1.0,,9,13,1.0,,3.0,2.0,1.0,95.0
23,"Parker, Shane",6,3,5,11,,1.0,,1.0,3.0,2.0,,1.0,,,,2,9,,,4.0,3.0,,97.0
29,"Pavlich, Matthew",14,8,4,18,1.0,2.0,1.0,1.0,,5.0,2.0,1.0,3.0,,,10,9,2.0,1.0,1.0,,1.0,100.0
7,"Peake, Brett",12,4,8,20,,1.0,,2.0,2.0,3.0,1.0,,1.0,,,5,15,,,,16.0,,90.0
31,"Sandilands, Aaron",6,7,7,13,1.0,,33.0,,1.0,3.0,2.0,,2.0,,,4,9,,1.0,4.0,,,87.0
3,"Schammer, Byron",6,1,13,19,,,,3.0,,1.0,3.0,5.0,,2.0,,4,15,,,1.0,1.0,,73.0
19,"Walker, James",7,3,6,13,,1.0,,2.0,,1.0,1.0,2.0,1.0,,,5,6,1.0,1.0,3.0,,1.0,74.0
Totals,Totals,193,103,130,323,6.0,16.0,36.0,40.0,30.0,45.0,31.0,40.0,16.0,13.0,,109,211,10.0,17.0,49.0,51.0,4.0,
Opposition,Opposition,214,112,127,341,18.0,10.0,23.0,38.0,39.0,45.0,27.0,33.0,14.0,16.0,6.0,109,220,15.0,16.0,22.0,13.0,7.0,
