Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Acres, Blake",17,4,6,23,1,,,2.0,5.0,4.0,1.0,4.0,,,,6.0,16.0,1.0,1.0,1.0,,,84.0
5,"Cerra, Adam",10,3,13,23,,,,6.0,2.0,6.0,5.0,3.0,2.0,2.0,,10.0,13.0,,,2.0,2.0,,86.0
26,"Cowan, Lachlan",8,2,1,9,,,,2.0,1.0,2.0,,1.0,2.0,1.0,,3.0,6.0,,,,,,71.0
9,"Cripps, Patrick",6,,13,19,,1.0,1.0,10.0,1.0,2.0,9.0,3.0,1.0,2.0,,12.0,6.0,,,1.0,,,88.0
30,"Curnow, Charlie",9,7,,9,2,1.0,,1.0,,4.0,,2.0,1.0,1.0,,6.0,3.0,5.0,4.0,2.0,,1.0,92.0
35,"Curnow, Ed",17,4,6,23,,,,8.0,3.0,4.0,4.0,1.0,,,,8.0,16.0,,,1.0,,,81.0
12,"De Koning, Tom",4,1,5,9,,,17.0,5.0,,2.0,2.0,2.0,2.0,1.0,,5.0,4.0,1.0,,4.0,,,76.0
19,"Durdin, Corey",5,,3,8,2,,,2.0,,1.0,,3.0,,1.0,,4.0,4.0,,,,,1.0,72.0
25,"Fisher, Zac",3,2,11,14,,,,3.0,,2.0,1.0,3.0,,2.0,,6.0,10.0,,,1.0,,1.0,82.0
29,"Hewett, George",3,,13,16,,,,8.0,1.0,1.0,2.0,1.0,2.0,,,7.0,9.0,,,,,1.0,78.0
14,"Hollands, Oliver",10,2,2,12,,,,2.0,,3.0,3.0,,1.0,,,7.0,7.0,,,4.0,,1.0,85.0
36 ↑,"Honey, Josh",3,1,2,5,,1.0,,4.0,,1.0,1.0,,1.0,,,2.0,3.0,,,,,1.0,52.0
7,"Kennedy, Matthew",9,5,7,16,,,,1.0,3.0,2.0,2.0,4.0,,2.0,,3.0,13.0,,,,,,82.0
10,"McKay, Harry",8,6,2,10,2,1.0,,,,2.0,,2.0,2.0,2.0,,4.0,6.0,2.0,2.0,1.0,,,88.0
3,"Motlop, Jesse",6,,1,7,1,,,5.0,,1.0,,1.0,3.0,,,6.0,1.0,,,3.0,,,73.0
24,"Newman, Nic",11,6,9,20,,,,3.0,3.0,2.0,1.0,4.0,2.0,2.0,,4.0,16.0,,,1.0,,,89.0
27 ↓,"Pittonet, Marc",1,,,1,,,5.0,,,1.0,1.0,,,,,,,,,1.0,,,14.0
20,"Plowman, Lachie",9,5,3,12,,,,2.0,2.0,1.0,,2.0,2.0,1.0,,4.0,8.0,,,1.0,,,74.0
42,"Saad, Adam",14,2,3,17,,,,2.0,6.0,3.0,,1.0,,,,3.0,8.0,,,4.0,1.0,,76.0
1,"Silvagni, Jack",10,2,8,18,,,6.0,2.0,1.0,3.0,6.0,9.0,1.0,5.0,,10.0,5.0,,,3.0,,,82.0
18,"Walsh, Sam",6,4,19,25,1,,,7.0,,4.0,4.0,4.0,,,,12.0,13.0,,,,,,76.0
23,"Weitering, Jacob",10,9,1,11,,,,,2.0,2.0,,,,,,4.0,7.0,3.0,,4.0,,,100.0
33,"Young, Lewis",4,6,9,13,,,,,2.0,,,,,,,4.0,7.0,2.0,,13.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,183,71,137,320,9,8.0,29.0,75.0,32.0,53.0,42.0,50.0,22.0,22.0,,130.0,181.0,14.0,7.0,47.0,3.0,6.0,
Opposition,Opposition,242,116,156,398,18,10.0,55.0,57.0,43.0,51.0,37.0,57.0,22.0,22.0,6.0,156.0,240.0,19.0,20.0,52.0,3.0,15.0,
