Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",27y 20d,151 (65-2-84 43.71%),59 (0.39),120 (62-2-56 52.50%),47 (0.39)
14,"Cameron, Darcy",25y 84d,11 (5-1-5 50.00%),4 (0.36),10 (5-1-4 55.00%),4 (0.40)
46,"Cox, Mason",29y 210d,69 (38-0-31 55.07%),85 (1.23),←,
25,"Crisp, Jack",27y 8d,153 (78-2-73 51.63%),49 (0.32),135 (71-2-62 53.33%),39 (0.29)
26,"Daicos, Josh",21y 319d,35 (19-1-15 55.71%),17 (0.49),←,
2,"de Goey, Jordan",24y 209d,98 (52-2-44 54.08%),132 (1.35),←,
5,"Elliott, Jamie",28y 50d,123 (71-2-50 58.54%),174 (1.41),←,
19,"Greenwood, Levi",31y 234d,158 (85-2-71 54.43%),57 (0.36),84 (45-1-38 54.17%),31 (0.37)
4,"Grundy, Brodie",26y 178d,151 (82-2-67 54.97%),46 (0.30),←,
32,"Hoskin-Elliott, Will",27y 38d,137 (60-2-75 44.53%),132 (0.96),85 (48-2-35 57.65%),90 (1.06)
44,"Madgen, Jack",27y 168d,21 (14-1-6 69.05%),,←,
37,"Maynard, Brayden",24y 20d,116 (59-2-55 51.72%),15 (0.13),←,
16,"Mayne, Chris",31y 343d,231 (131-2-98 57.14%),207 (0.90),59 (36-1-22 61.86%),11 (0.19)
41,"Mihocek, Brody",27y 249d,58 (36-1-21 62.93%),90 (1.55),←,
30,"Moore, Darcy",24y 259d,89 (40-2-47 46.07%),61 (0.69),←,
9,"Noble, John",23y 199d,22 (13-1-8 61.36%),2 (0.09),←,
10,"Pendlebury, Scott",32y 277d,316 (191-3-122 60.92%),179 (0.57),←,
3,"Quaynor, Isaac",20y 269d,15 (7-0-8 46.67%),,←,
23,"Roughead, Jordan",29y 342d,179 (89-1-89 50.00%),35 (0.20),41 (26-1-14 64.63%),1 (0.02)
1,"Stephenson, Jaidyn",21y 269d,54 (34-0-20 62.96%),76 (1.41),←,
24,"Thomas, Josh",29y 9d,103 (64-2-37 63.11%),89 (0.86),←,
7,"Treloar, Adam",27y 215d,173 (70-1-102 40.75%),97 (0.56),94 (50-1-43 53.72%),49 (0.52)
Totals,Totals,26y 297d,2463 (1303-32-1128 52.90%),1606 (0.65),,
C,"Buckley, Nathan",48y 76d,205 (113-2-90 55.61%),,←,
