Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",25y 22d,96 (62-1-33 65.10%),45 (0.47),←,
18,"Betts, Eddie",32y 250d,313 (153-3-157 49.36%),598 (1.91),129 (78-0-51 60.47%),308 (2.39)
16,"Brown, Luke",26y 315d,147 (85-1-61 58.16%),13 (0.09),←,
2,"Crouch, Brad",25y 201d,80 (45-0-35 56.25%),31 (0.39),←,
5,"Crouch, Matt",24y 104d,106 (66-1-39 62.74%),25 (0.24),←,
26,"Douglas, Richard",32y 178d,243 (133-1-109 54.94%),163 (0.67),←,
32,"Fogarty, Darcy",19y 312d,11 (5-0-6 45.45%),10 (0.91),←,
6,"Gibbs, Bryce",30y 141d,262 (112-2-148 43.13%),152 (0.58),31 (17-0-14 54.84%),15 (0.48)
15,"Hartigan, Kyle",27y 269d,99 (62-0-37 62.63%),1 (0.01),←,
8,"Kelly, Jake",24y 194d,72 (41-1-30 57.64%),1 (0.01),←,
3,"Knight, Riley",24y 129d,52 (36-1-15 70.19%),34 (0.65),←,
29,"Laird, Rory",25y 217d,140 (84-1-55 60.36%),12 (0.09),←,
27,"Lynch, Tom",28y 322d,136 (84-1-51 62.13%),186 (1.37),130 (80-1-49 61.92%),182 (1.40)
14,"Mackay, David",31y 9d,217 (129-1-87 59.68%),60 (0.28),←,
30,"Milera, Wayne",21y 323d,57 (35-1-21 62.28%),21 (0.37),←,
44,"Murphy, Lachlan",20y 242d,30 (16-0-14 53.33%),30 (1.00),←,
43,"OBrien, Reilly",23y 348d,19 (11-0-8 57.89%),3 (0.16),←,
22,"Otten, Andy",30y 80d,108 (61-1-46 56.94%),38 (0.35),←,
9,"Sloane, Rory",29y 139d,196 (114-1-81 58.42%),121 (0.62),←,
33,"Smith, Brodie",27y 201d,164 (99-1-64 60.67%),56 (0.34),←,
12,"Talia, Daniel",27y 305d,183 (108-1-74 59.29%),6 (0.03),←,
13,"Walker, Taylor",29y 100d,186 (106-1-79 57.26%),419 (2.25),←,
Totals,Totals,26y 300d,2917 (1647-20-1250 56.46%),2025 (0.69),,
C,"Pyke, Don",50y 241d,90 (56-1-33 62.78%),,←,
