North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Leigh",14,8,14,28,1,,,2.0,1.0,7.0,5.0,1.0,1.0,,2.0,12.0,16.0,1.0,1.0,,1.0,3.0,80.0
28,"Bastinac, Ryan",14,4,11,25,,,,6.0,5.0,2.0,5.0,3.0,1.0,,,7.0,17.0,,,,,,69.0
33,"Campbell, Matt",6,3,9,15,,2.0,,5.0,,3.0,1.0,5.0,1.0,1.0,,10.0,6.0,,2.0,4.0,2.0,1.0,67.0
27,"Edwards, Aaron",13,10,4,17,3,2.0,,,,3.0,,1.0,,,,9.0,7.0,5.0,7.0,,,1.0,82.0
11,"Firrito, Michael",12,4,6,18,,,,2.0,2.0,2.0,1.0,2.0,1.0,1.0,,6.0,11.0,,,2.0,1.0,1.0,92.0
32 ↑,"Garlett, Cruize",7,2,9,16,2,,,3.0,,2.0,6.0,1.0,1.0,,,9.0,7.0,,,,,,50.0
22,"Goldstein, Todd",7,6,9,16,2,1.0,20.0,2.0,,4.0,2.0,1.0,,,1.0,5.0,11.0,1.0,3.0,4.0,,1.0,97.0
24,"Greenwood, Levi",14,2,7,21,1,,,2.0,2.0,4.0,5.0,3.0,2.0,1.0,,10.0,12.0,,,,,,77.0
17,"Grima, Nathan",6,5,4,10,,,,1.0,3.0,,1.0,1.0,,1.0,,5.0,6.0,,,2.0,1.0,,100.0
6,"Hansen, Lachlan",6,5,7,13,,,,,,1.0,,3.0,,1.0,,4.0,9.0,,,3.0,,,95.0
23,"Harper, Kieran",10,4,6,16,2,,1.0,3.0,,,1.0,1.0,,,,5.0,11.0,1.0,1.0,2.0,,,72.0
29,"Harvey, Brent",17,2,9,26,1,3.0,,5.0,1.0,5.0,1.0,1.0,1.0,1.0,,10.0,15.0,1.0,1.0,1.0,3.0,3.0,86.0
42,"McMahon, Scott",14,4,7,21,,,,3.0,5.0,,3.0,2.0,,,,6.0,12.0,,,3.0,,,100.0
41,"Mullett, Aaron",9,3,8,17,,1.0,,3.0,1.0,4.0,,2.0,1.0,2.0,,4.0,13.0,,,2.0,3.0,,90.0
39,"Pedersen, Cameron",12,8,7,19,3,,1.0,5.0,,1.0,,,1.0,,,8.0,11.0,4.0,4.0,1.0,,1.0,92.0
20,"Petrie, Drew",4,5,7,11,,,8.0,2.0,,1.0,,4.0,,3.0,,4.0,8.0,,1.0,,1.0,1.0,93.0
3,"Rawlings, Brady",11,4,10,21,2,1.0,,2.0,,2.0,1.0,2.0,1.0,,,7.0,12.0,,1.0,2.0,,,90.0
9,"Swallow, Andrew",18,5,12,30,,,,7.0,3.0,7.0,7.0,2.0,1.0,1.0,3.0,16.0,16.0,,,1.0,,1.0,78.0
12,"Thomas, Lindsay",12,8,8,20,2,3.0,,7.0,1.0,7.0,,2.0,,1.0,,5.0,16.0,1.0,3.0,2.0,,3.0,87.0
16,"Thompson, Scott",10,8,11,21,,,,3.0,3.0,1.0,,2.0,,1.0,,9.0,12.0,1.0,,11.0,,,100.0
8,"Wells, Daniel",19,5,6,25,2,1.0,1.0,4.0,1.0,10.0,2.0,2.0,1.0,,,8.0,16.0,,1.0,3.0,3.0,,87.0
7 ↓,"Ziebell, Jack",,,,,,,,1.0,,,,,,,,,,,,,,,17.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,235,105,171,406,21,17.0,31.0,68.0,28.0,66.0,41.0,41.0,13.0,14.0,6.0,159.0,244.0,15.0,25.0,43.0,15.0,16.0,
Opposition,Opposition,171,83,172,343,6,9.0,47.0,80.0,38.0,41.0,31.0,50.0,14.0,13.0,,125.0,219.0,15.0,9.0,42.0,18.0,6.0,
