Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
19,"Bennett, Darren",27y 171d,71 (40-0-31 56.34%),200 (2.82),67 (39-0-28 58.21%),193 (2.88)
9,"Cuthbertson, Darren",22y 82d,24 (10-1-13 43.75%),33 (1.38),←,
25,"Eishold, Simon",25y 94d,76 (52-1-23 69.08%),50 (0.66),←,
20,"Febey, Matthew",22y 314d,1 (1-0-0 100.00%),1 (1.00),←,
21,"Febey, Steven",22y 314d,85 (51-0-34 60.00%),15 (0.18),←,
32,"Goodwin, Andy",28y 365d,63 (20-1-42 32.54%),9 (0.14),7 (2-1-4 35.71%),
33,"Healy, Greg",26y 286d,131 (66-1-64 50.76%),153 (1.17),←,
31,"Keogh, Rod",21y 95d,14 (8-0-6 57.14%),6 (0.43),←,
16,"Lovell, Andy",21y 336d,50 (24-1-25 49.00%),57 (1.14),←,
17,"Lovett, Brett",26y 39d,133 (79-1-53 59.77%),17 (0.13),←,
6,"Lovett, Glenn",22y 341d,38 (17-0-21 44.74%),16 (0.42),←,
3,"Lyon, Garry",24y 289d,121 (74-1-46 61.57%),153 (1.26),←,
29,"Obst, Andrew",27y 314d,44 (26-0-18 59.09%),18 (0.41),←,
46,"Robins, Haydn",19y 324d,6 (2-0-4 33.33%),,←,
41,"Rohde, Peter",27y 222d,112 (70-1-41 62.95%),12 (0.11),66 (36-1-29 55.30%),6 (0.09)
5,"Schwarz, David",19y 340d,19 (5-1-13 28.95%),17 (0.89),←,
11,"Stynes, Jim",26y 66d,124 (74-1-49 60.08%),90 (0.73),←,
4,"Sullivan, Chris",19y 325d,7 (1-1-5 21.43%),12 (1.71),←,
12,"Viney, Todd",26y 90d,89 (47-1-41 53.37%),45 (0.51),←,
22,"Wearne, Stephen",23y 268d,2 (1-0-1 50.00%),,←,
Totals,Totals,24y 88d,1210 (668-12-530 55.21%),904 (0.75),,
C,"Northey, John",48y 365d,180 (92-1-87 51.39%),,158 (86-1-71 54.75%),
