Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
12,"Astbury, David",25y 149d,55 (19-2-34 36.36%),8 (0.15),←,
46,"Castagna, Jason",20y 12d,5 (1-0-4 20.00%),2 (0.40),←,
30,"Conca, Reece",23y 347d,79 (39-1-39 50.00%),21 (0.27),←,
9,"Cotchin, Trent",26y 108d,168 (82-2-84 49.40%),98 (0.58),←,
39,"Drummond, Nathan",21y 187d,2 (0-0-2 0.00%),1 (0.50),←,
10,"Edwards, Shane",27y 273d,184 (79-5-100 44.29%),127 (0.69),←,
5,"Ellis, Brandon",22y 356d,105 (57-1-47 54.76%),38 (0.36),←,
24,"Griffiths, Ben",24y 311d,60 (33-0-27 55.00%),42 (0.70),←,
6,"Grigg, Shaun",28y 96d,162 (79-2-81 49.38%),76 (0.47),119 (61-2-56 52.10%),66 (0.55)
2,"Grimes, Dylan",25y 8d,74 (42-0-32 56.76%),2 (0.03),←,
16,"Hampson, Shaun",28y 125d,93 (46-1-46 50.00%),36 (0.39),30 (12-0-18 40.00%),4 (0.13)
28,"Hunt, Taylor",25y 262d,98 (70-0-28 71.43%),21 (0.21),35 (21-0-14 60.00%),2 (0.06)
27,"Lloyd, Sam",26y 143d,37 (18-0-19 48.65%),52 (1.41),←,
31,"Markov, Oleg",20y 77d,3 (1-0-2 33.33%),1 (0.33),←,
4,"Martin, Dustin",25y 28d,148 (71-2-75 48.65%),149 (1.01),←,
34,"McBean, Liam",21y 334d,5 (3-0-2 60.00%),1 (0.20),←,
26,"Miles, Anthony",24y 147d,62 (32-0-30 51.61%),23 (0.37),52 (31-0-21 59.62%),22 (0.42)
18,"Rance, Alex",26y 289d,145 (67-2-76 46.90%),8 (0.06),←,
8,"Riewoldt, Jack",27y 267d,197 (88-4-105 45.69%),474 (2.41),←,
17,"Rioli, Daniel",19y 99d,13 (5-0-8 38.46%),8 (0.62),←,
45,"Short, Jayden",20y 182d,11 (5-0-6 45.45%),6 (0.55),←,
1,"Vlastuin, Nick",22y 96d,75 (42-0-33 56.00%),18 (0.24),←,
Totals,Totals,24y 111d,1781 (879-22-880 49.35%),1212 (0.68),,
C,"Hardwick, Damien",43y 341d,152 (73-2-77 48.68%),,←,
